trade_date,bar_ts,future_ts_code,future_close,future_per_unit,call_ts_code,call_close,put_ts_code,put_close,option_per_unit,rate,ttm,iv_call_used,iv_put_used,delta_call,delta_put,combo_delta,target_future_position,gamma_call,gamma_put,vega_call,vega_put,theta_call,theta_put
2025-08-23,2025-08-23T02:30:00.000000,AG2510.SHF,9403.0,15.0,AG2510C9200.SHF,329.5,AG2510P9200.SHF,132.0,15.0,0.02,0.08767123287671233,0.19945669278502462,0.19957723349332807,0.6533912158973129,-0.34660881617984657,0.3067823997174663,-0.3067823997174663,-3.854974346757142e-15,6.424957244595237e-15,10.286373920529961,10.286512142880989,-5.16937991457462,-4.443300446892664
2025-08-25,2025-08-25T23:45:00.000000,AG2510.SHF,9360.0,15.0,AG2510C9200.SHF,303.5,AG2510P9200.SHF,144.5,15.0,0.00015306345177664975,0.07945205479452055,0.18320510685443875,0.20423527933657165,0.6410356003327399,-0.3578629744300159,0.28317262590272396,-0.28317262590272396,-3.2406686789916028e-15,2.5925349431932824e-15,9.893492462348556,9.892841249844455,-4.587901843720317,-5.108149306035699
2025-08-26,2025-08-26T23:45:00.000000,AG2510.SHF,9342.0,15.0,AG2510C9200.SHF,281.5,AG2510P9200.SHF,137.0,15.0,0.0001528705583756345,0.07671232876712329,0.20116860806941989,0.20227779015898703,0.6417901656251377,-0.3581527273314622,0.2836374382936755,-0.2836374382936755,-1.6974506617697203e-14,9.466551767561903e-15,9.703513355061675,9.703478017093591,-5.119250974406498,-5.141856329704183
2025-08-27,2025-08-27T23:45:00.000000,AG2510.SHF,9310.0,15.0,AG2510C9200.SHF,251.5,AG2510P9200.SHF,140.5,15.0,0.00015260000000000002,0.07397260273972603,0.19404312506318092,0.19162614300847056,0.5739838367559263,-0.41980385666096715,0.1541799800949592,-0.1541799800949592,0.004075114800611043,0.005438296702832593,10.003301384036307,10.003378096837976,-5.2814538751927955,-5.21018305493763
2025-08-28,2025-08-28T23:45:00.000000,AG2510.SHF,9362.0,15.0,AG2510C9200.SHF,287.5,AG2510P9200.SHF,128.0,15.0,0.00015333705583756347,0.07123287671232877,0.1877115501463413,0.18679099276661867,0.6407401234610371,-0.3593055399223629,0.28143458353867423,-0.28143458353867423,-7.80091099537558e-15,9.263581807008501e-15,9.361075986194761,9.361098432683594,-4.968117766750652,-4.938187810720805
2025-08-29,2025-08-29T23:45:00.000000,AG2510.SHF,9497.0,15.0,AG2510C9200.SHF,406.5,AG2510P9200.SHF,101.5,15.0,0.0001534532994923858,0.0684931506849315,0.19394821964204312,0.1966768283396959,0.7204788218963641,-0.27940172601814817,0.441077095878216,-0.441077095878216,-3.163189050068529e-15,-2.5305512400548233e-15,8.361227126443701,8.361176870823297,-4.7717702878424575,-4.833199679421384
2025-08-30,2025-08-30T02:30:00.000000,AG2510.SHF,9566.0,15.0,AG2510C9200.SHF,463.0,AG2510P9200.SHF,82.5,15.0,0.02,0.0684931506849315,0.22843295916914938,0.21917658925056455,0.7295859642958121,-0.24661235014322183,0.4829736141525903,-0.4829736141525903,-1.7422247128287144e-14,0.00499738675913021,8.266249871603863,8.255938894030457,-6.091473154700282,-4.594982668061604
2025-09-01,2025-09-01T23:45:00.000000,AG2510.SHF,9812.0,15.0,AG2510C9200.SHF,665.0,AG2510P9200.SHF,52.5,15.0,0.00015042842639593907,0.06027397260273973,0.22994484804570675,0.2276395551860332,0.8959686951617671,-0.10408221471591127,0.7918864804458559,-0.7918864804458559,-1.6531914215782522e-14,2.2140956538994448e-16,4.369068486147166,4.3690837906797455,-3.368269268977542,-3.3290814513947495
2025-09-02,2025-09-02T23:45:00.000000,AG2510.SHF,9824.0,15.0,AG2510C9200.SHF,679.0,AG2510P9200.SHF,46.0,15.0,0.0001506208121827411,0.057534246575342465,0.259451389759779,0.2587326231598854,0.850259761139364,-0.14976026811237445,0.7004994930269896,-0.7004994930269896,1.2952373278953674e-14,-3.679651499702748e-16,5.4918468290379305,5.491858007015343,-5.006364058092686,-4.987023061508843
2025-09-03,2025-09-03T23:45:00.000000,AG2510.SHF,9869.0,15.0,AG2510C9200.SHF,728.0,AG2510P9200.SHF,46.5,15.0,0.0001499218274111675,0.0547945205479452,0.27203649207949643,0.2561717039346695,0.8504260647170606,-0.10371823202317065,0.74670783269389,-0.74670783269389,-1.7519399789169187e-14,2.9928974639830698e-15,5.370315329285436,4.1770692464101895,-4.791315998666619,-3.9468753655169166
