trade_date,bar_ts,nav,margin_by_future,cash,pnl,pnl_future,pnl_call,pnl_put,pnl_option,cash_future,cash_call,cash_put,cash_option,nav_future,nav_call,nav_put,nav_option,capital_used,capital_future,capital_call,capital_put,capital_option,future_ts_code,call_ts_code,put_ts_code,fee,fee_future,fee_call,fee_put,fee_option,slippage,name
2025-01-21,2025-01-21T15:00:00.000000,1000106.3651077551,4125.260800446089,989673.6043073093,-496.13762233585555,13.862377664144443,37.5,-547.5,-510.0,-3046.006387379535,0.0,0.0,0.0,3.7036095563092495,37.5,-547.5,-510.0,,4125.260800446089,2205.0,4102.5,6307.5,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,10.158768107835193,10.158768107835193,0.0,0.0,0.0,2.0315504665197097,mtm
2025-01-22,2025-01-22T15:00:00.000000,1000269.2709870674,4173.661818902923,989720.6091681647,163.01945153873856,95.51945153873856,225.0,-157.5,67.5,47.004860855456855,0.0,0.0,0.0,95.40587931229106,225.0,-157.5,67.5,,4173.661818902923,2430.0,3945.0,6375.0,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,0.1135722264475023,0.1135722264475023,0.0,0.0,0.0,0.022712174072085835,mtm
2025-01-23,2025-01-23T15:00:00.000000,999828.8192808701,1086.2263455911575,992487.5929352792,-430.31818035679703,-310.3181803567971,-645.0,525.0,-120.0,2766.9837671145283,0.0,0.0,0.0,-320.4517061972373,-645.0,525.0,-120.0,,1086.2263455911575,1785.0,4470.0,6255.0,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,10.133525840440202,10.133525840440202,0.0,0.0,0.0,2.0269078588748153,mtm
2025-01-24,2025-01-24T15:00:00.000000,999501.6094540544,7031.883359678791,986574.7260943758,-307.41798796059663,52.58201203940337,127.5,-487.5,-360.0,-5912.866840903416,0.0,0.0,0.0,32.790173184217615,127.5,-487.5,-360.0,,7031.883359678791,1912.5,3982.5,5895.0,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,19.791838855185752,19.791838855185752,0.0,0.0,0.0,3.9579719738389576,mtm
2025-01-27,2025-01-27T15:00:00.000000,999469.7074963597,4152.206788980794,988890.0007073792,-22.58523811063253,-555.0852381106325,-382.5,915.0,532.5,2315.2746130033256,0.0,0.0,0.0,-564.4019576946713,-382.5,915.0,532.5,,4152.206788980794,1530.0,4897.5,6427.5,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,9.316719584038811,9.316719584038811,0.0,0.0,0.0,1.863530269835551,mtm
2025-02-05,2025-02-05T15:00:00.000000,1000075.9393333193,5133.842588335003,989369.5967449845,637.9317261004453,1492.9317261004453,2745.0,-3600.0,-855.0,479.59603760538675,0.0,0.0,0.0,1461.2318369595955,2745.0,-3600.0,-855.0,,5133.842588335003,4275.0,1297.5,5572.5,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,31.699889140849905,31.699889140849905,0.0,0.0,0.0,6.340611889354914,mtm
2025-02-06,2025-02-06T15:00:00.000000,999755.3770627251,7969.15050409407,986791.2265586313,-310.97799653272693,266.52200346727307,-825.0,247.5,-577.5,-2578.3701863532915,0.0,0.0,0.0,256.93772940577605,-825.0,247.5,-577.5,,7969.15050409407,3450.0,1545.0,4995.0,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,9.584274061497025,9.584274061497025,0.0,0.0,0.0,1.9170465169498558,mtm
2025-02-07,2025-02-07T15:00:00.000000,999608.9197112616,5081.4944771619585,989569.9252341,-136.77687467418977,-99.27687467418977,120.0,-157.5,-37.5,2778.698675468635,0.0,0.0,0.0,-108.95735146347687,120.0,-157.5,-37.5,,5081.4944771619585,3570.0,1387.5,4957.5,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,9.680476789287098,9.680476789287098,0.0,0.0,0.0,1.9359017676801331,mtm
2025-02-10,2025-02-10T15:00:00.000000,999490.2661243759,5055.854972108654,989574.4111522675,-118.55759202007587,-21.05759202007587,-22.5,-75.0,-97.5,4.4859181674948125,0.0,0.0,0.0,-21.15358688580986,-22.5,-75.0,-97.5,,5055.854972108654,3547.5,1312.5,4860.0,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,0.09599486573399067,0.09599486573399067,0.0,0.0,0.0,0.019197053441451277,mtm
2025-02-11,2025-02-11T15:00:00.000000,999165.8527990084,7866.588358498679,987114.26444051,-314.8607922496815,360.1392077503185,-832.5,157.5,-675.0,-2460.1467117575457,0.0,0.0,0.0,350.5866746324789,-832.5,157.5,-675.0,,7866.588358498679,2715.0,1470.0,4185.0,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,9.552533117839639,9.552533117839639,0.0,0.0,0.0,1.9106976933367132,mtm
2025-02-12,2025-02-12T15:00:00.000000,999062.7410186604,1889.6559651508092,993130.5850535098,-83.21307388087203,59.28692611912796,-315.0,172.5,-142.5,6016.320612999847,0.0,0.0,0.0,39.388219651976925,-315.0,172.5,-142.5,,1889.6559651508092,2400.0,1642.5,4042.5,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,19.898706467151037,19.898706467151037,0.0,0.0,0.0,3.9793433590931477,mtm
2025-02-13,2025-02-13T15:00:00.000000,999040.6711342388,1894.8208699216163,993020.8502643175,-22.03482812995651,-104.53482812995652,525.0,-442.5,82.5,-109.73478919233408,0.0,0.0,0.0,-104.56988442152688,525.0,-442.5,82.5,,1894.8208699216163,2925.0,1200.0,4125.0,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,0.03505629157036034,0.03505629157036034,0.0,0.0,0.0,0.007010557258341666,mtm
2025-02-14,2025-02-14T15:00:00.000000,1000847.4771534092,5140.687027156659,989406.7901262528,1817.4480780319464,-357.5519219680534,2805.0,-630.0,2175.0,-3614.060138064762,0.0,0.0,0.0,-368.19398082972015,2805.0,-630.0,2175.0,,5140.687027156659,5730.0,570.0,6300.0,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,10.642058861666733,10.642058861666733,0.0,0.0,0.0,2.128624634796616,mtm
2025-02-17,2025-02-17T15:00:00.000000,998904.3206823345,14207.539312892923,981306.7813694419,-1912.4348974491613,997.5651025508389,-3277.5,367.5,-2910.0,-8100.008756810899,0.0,0.0,0.0,966.8435289253644,-3277.5,367.5,-2910.0,,14207.539312892923,2452.5,937.5,3390.0,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,30.72157362547451,30.72157362547451,0.0,0.0,0.0,6.144929218013452,mtm
2025-02-18,2025-02-18T15:00:00.000000,998253.3011492387,6882.9856201475595,987920.3155290916,-626.2517213065211,-686.2517213065211,450.0,-390.0,60.0,6613.5341596496455,0.0,0.0,0.0,-711.0195330957175,450.0,-390.0,60.0,,6882.9856201475595,2902.5,547.5,3450.0,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,24.76781178919647,24.76781178919647,0.0,0.0,0.0,4.9530670511310175,mtm
2025-02-19,2025-02-19T15:00:00.000000,998309.2351316867,0.0,998309.2351316871,80.94431077079076,-301.55568922920924,592.5,-210.0,382.5,6558.335852595459,3493.2525,337.33125,3830.5837500000002,-324.6497675521002,590.7525,-210.16875,380.58375000000007,,,,,,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,25.010328322890935,23.094078322890937,1.7475,0.16875,1.91625,4.61835382919641,close
2025-02-19,2025-02-19T15:00:00.000000,998301.6583045974,1178.4231267899208,989825.7351778079,0.0,0.0,0.0,0.0,0.0,-1182.3512038792205,-3864.43125,-3436.7175,-7301.148749999999,-3.928077089299736,-1.9312500000000001,-1.7175,-3.64875,8475.923126789921,1178.4231267899208,3862.5,3435.0,7297.5,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,7.576827089299736,3.928077089299736,1.9312500000000001,1.7175,3.64875,0.7855368641731405,open
2025-02-20,2025-02-20T15:00:00.000000,998402.4800099052,2170.0483688711456,988837.4316410344,111.98973556640794,14.489735566407955,187.5,-90.0,97.5,-988.3035367734526,0.0,0.0,0.0,3.321705307772147,187.5,-90.0,97.5,,2170.0483688711456,4050.0,3345.0,7395.0,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,11.168030258635808,11.168030258635808,0.0,0.0,0.0,2.2338294346703615,mtm
2025-02-21,2025-02-21T15:00:00.000000,998129.8803709178,2162.8998552187113,988924.4805156995,-272.58351311854597,79.91648688145403,-465.0,112.5,-352.5,87.0488746651134,0.0,0.0,0.0,79.9003610126791,-465.0,112.5,-352.5,,2162.8998552187113,3585.0,3457.5,7042.5,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,0.01612586877493505,0.01612586877493505,0.0,0.0,0.0,0.0032254963046170542,mtm
2025-02-24,2025-02-24T15:00:00.000000,997608.4005103271,294.1945696933864,990811.705940634,-513.3014543713232,26.69854562867681,-450.0,-90.0,-540.0,1887.2254249345917,0.0,0.0,0.0,18.520139409266882,-450.0,-90.0,-540.0,,294.1945696933864,3135.0,3367.5,6502.5,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,8.17840621940993,8.17840621940993,0.0,0.0,0.0,1.6355176921119448,mtm
2025-02-25,2025-02-25T15:00:00.000000,996808.6415353026,1126.8314241467497,989959.3101111562,-796.9750304789289,-16.975030478928982,-885.0,105.0,-780.0,-852.3958294777943,0.0,0.0,0.0,-19.75897502443118,-885.0,105.0,-780.0,,1126.8314241467497,2250.0,3472.5,5722.5,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,2.783944545502199,2.783944545502199,0.0,0.0,0.0,0.55673323577685,mtm
2025-02-26,2025-02-26T15:00:00.000000,996759.713862989,4276.940531963763,986692.7733310255,-38.37436614417868,-105.87436614417865,-817.5,885.0,67.5,-3266.536780130705,0.0,0.0,0.0,-116.42767231369243,-817.5,885.0,67.5,,4276.940531963763,1432.5,4357.5,5790.0,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,10.553306169513775,10.553306169513775,0.0,0.0,0.0,2.1104501888835014,mtm
2025-02-27,2025-02-27T15:00:00.000000,996737.7165942279,4295.502384035373,986659.7142101927,-21.92818110889236,-14.42818110889236,-67.5,60.0,-7.5,-33.05912083270526,0.0,0.0,0.0,-14.497268761094563,-67.5,60.0,-7.5,,4295.502384035373,1365.0,4417.5,5782.5,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,0.0690876522022032,0.0690876522022032,0.0,0.0,0.0,0.01381614882555745,mtm
2025-02-28,2025-02-28T15:00:00.000000,996567.3549599521,4272.506714093851,986512.3482458583,-170.353101440626,-170.353101440626,-322.5,322.5,0.0,-147.36596433434053,0.0,0.0,0.0,-170.361634275863,-322.5,322.5,0.0,,4272.506714093851,1042.5,4740.0,5782.5,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,0.008532835236977872,0.008532835236977872,0.0,0.0,0.0,0.001706396407753825,mtm
2025-03-03,2025-03-03T15:00:00.000000,996293.2156995335,9790.862733845834,981109.8529656878,-255.81184114155968,134.18815885844032,60.0,-450.0,-390.0,-5402.495280170545,0.0,0.0,0.0,115.86073958143754,60.0,-450.0,-390.0,,9790.862733845834,1102.5,4290.0,5392.5,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,18.327419277002775,18.327419277002775,0.0,0.0,0.0,3.6651173436650732,mtm
2025-03-04,2025-03-04T15:00:00.000000,996259.4631834825,4356.245995437031,986923.2171880455,-15.4451459377932,397.0548540622068,142.5,-555.0,-412.5,5813.364222357855,0.0,0.0,0.0,378.7474839490527,142.5,-555.0,-412.5,,4356.245995437031,1245.0,3735.0,4980.0,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,18.3073701131541,18.3073701131541,0.0,0.0,0.0,3.661840206649014,mtm
