trade_date,bar_ts,nav,pnl,pnl_future,pnl_call,pnl_put,pnl_option,cash,cash_future,cash_call,cash_put,cash_option,future_ts_code,future_pnl,future_notional,call_ts_code,call_pnl,call_notional,put_ts_code,put_pnl,put_notional,option_pnl,option_notional,fee,fee_future,fee_call,fee_put,fee_option,slippage,name
2025-05-07,2025-05-07T11:00:00.000000,974430.259645686,130.56345217890203,-79.436547821098,405.0,-195.0,210.0,949052.0872219673,0.0,0.0,0.0,0.0,AG2506.SHF,-79.436547821098,-17264.906538274958,AG2506C8100.SHF,405.0,4057.5,AG2506P8100.SHF,-195.0,1672.5,210.0,5730.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T11:15:00.000000,974431.9831294378,1.7234837518101074,16.723483751810107,-82.5,67.5,-15.0,949053.810705719,0.0,0.0,0.0,0.0,AG2506.SHF,16.723483751810107,-17248.18305452315,AG2506C8100.SHF,-82.5,3975.0,AG2506P8100.SHF,67.5,1740.0,-15.0,5715.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T11:30:00.000000,974493.7066131895,61.72348375181011,16.723483751810107,0.0,45.0,45.0,949115.5341894708,0.0,0.0,0.0,0.0,AG2506.SHF,16.723483751810107,-17231.459570771338,AG2506C8100.SHF,0.0,3975.0,AG2506P8100.SHF,45.0,1785.0,45.0,5760.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T13:45:00.000000,974472.4353067826,-21.27130640692879,-6.27130640692879,0.0,-15.0,-15.0,949094.2628830639,0.0,0.0,0.0,0.0,AG2506.SHF,-6.27130640692879,-17237.730877178266,AG2506C8100.SHF,0.0,3975.0,AG2506P8100.SHF,-15.0,1770.0,-15.0,5745.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T14:00:00.000000,974437.3926939687,-35.04261281385758,-12.54261281385758,0.0,-22.5,-22.5,949059.22027025,0.0,0.0,0.0,0.0,AG2506.SHF,-12.54261281385758,-17250.273489992123,AG2506C8100.SHF,0.0,3975.0,AG2506P8100.SHF,-22.5,1747.5,-22.5,5722.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T14:15:00.000000,974421.1640003757,-16.22869359307121,6.27130640692879,-7.5,-15.0,-22.5,949042.9915766569,0.0,0.0,0.0,0.0,AG2506.SHF,6.27130640692879,-17244.0021835852,AG2506C8100.SHF,-7.5,3967.5,AG2506P8100.SHF,-15.0,1732.5,-22.5,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T14:30:00.000000,974423.2544358446,2.0904354689762634,2.0904354689762634,0.0,0.0,0.0,949045.0820121259,0.0,0.0,0.0,0.0,AG2506.SHF,2.0904354689762634,-17241.911748116217,AG2506C8100.SHF,0.0,3967.5,AG2506P8100.SHF,0.0,1732.5,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T14:45:00.000000,974381.5735649066,-41.68087093795253,-4.180870937952527,-22.5,-15.0,-37.5,949003.4011411879,0.0,0.0,0.0,0.0,AG2506.SHF,-4.180870937952527,-17246.092619054172,AG2506C8100.SHF,-22.5,3945.0,AG2506P8100.SHF,-15.0,1717.5,-37.5,5662.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T15:00:00.000000,974362.3926939686,-19.180870937952527,-4.180870937952527,0.0,-15.0,-15.0,948984.2202702499,0.0,0.0,0.0,0.0,AG2506.SHF,-4.180870937952527,-17250.273489992123,AG2506C8100.SHF,0.0,3945.0,AG2506P8100.SHF,-15.0,1702.5,-15.0,5647.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T21:00:00.000000,974397.9300969412,35.537402972596475,35.537402972596475,0.0,0.0,0.0,949019.7576732225,0.0,0.0,0.0,0.0,AG2506.SHF,35.537402972596475,-17214.73608701953,AG2506C8100.SHF,0.0,3945.0,AG2506P8100.SHF,0.0,1702.5,0.0,5647.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
