trade_date,bar_ts,future_ts_code,future_close,future_per_unit,call_ts_code,call_close,put_ts_code,put_close,option_per_unit,rate,ttm,iv_call_used,iv_put_used,delta_call,delta_put,combo_delta,target_future_position,gamma_call,gamma_put,vega_call,vega_put,theta_call,theta_put
2025-03-12,2025-03-12T15:00:00.000000,AG2504.SHF,8071.0,15.0,AG2504C8100.SHF,111.0,AG2504P8100.SHF,146.5,15.0,0.0001858857142857143,0.03561643835616438,0.1955382449924946,0.20150876119732855,0.454954671010197,-0.5368248918840802,-0.08187022087388324,0.08187022087388324,0.00198956812686127,1.1871397901985749e-14,6.056039577173863,6.055961470770574,-6.794173712442969,-6.9955027292168666
2025-03-13,2025-03-13T15:00:00.000000,AG2504.SHF,8131.0,15.0,AG2504C8100.SHF,128.5,AG2504P8100.SHF,99.0,15.0,0.00018282857142857143,0.03287671232876712,0.20465192317962644,0.21545328989624976,0.551898891742643,-0.4477157932964082,0.10418309844623475,-0.10418309844623475,-5.128419116961829e-15,5.769471506582058e-15,5.859521617971969,5.859427107226745,-7.473071389067286,-7.861299286198033
2025-03-14,2025-03-14T15:00:00.000000,AG2504.SHF,8358.0,15.0,AG2504C8100.SHF,304.0,AG2504P8100.SHF,46.5,15.0,0.00018077142857142857,0.030136986301369864,0.19070259064435963,0.1933494451642036,0.5511059464811064,-0.4488037626180492,0.10230218386305723,-0.10230218386305723,-3.2226260539528704e-15,4.081993001673636e-15,5.60274086039844,5.602722193769132,-7.2858163840701735,-7.3810581659429175
2025-03-17,2025-03-17T15:00:00.000000,AG2504.SHF,8334.0,15.0,AG2504C8100.SHF,279.0,AG2504P8100.SHF,41.5,15.0,0.00018377142857142856,0.021917808219178082,0.24237650930881494,0.24367040187120437,0.8471574943353194,-0.152819987946741,0.6943375063885784,-0.6943375063885784,-1.7010710543726326e-14,4.455186094785466e-15,2.937780943823565,2.9377794569050093,-6.772500061833284,-6.802710286841034
2025-03-18,2025-03-18T15:00:00.000000,AG2504.SHF,8350.0,15.0,AG2504C8100.SHF,281.0,AG2504P8100.SHF,32.0,15.0,0.00019030000000000002,0.019178082191780823,0.26731423199176796,0.25763260394334797,0.7181202837575549,-0.25203331009597635,0.46608697366157853,-0.46608697366157853,-2.726222827403224e-14,0.007250688650163925,3.884348310002973,3.8843799080208026,-10.39265232997792,-9.507718245961314
2025-03-19,2025-03-19T15:00:00.000000,AG2504.SHF,8356.0,15.0,AG2504C8100.SHF,282.0,AG2504P8100.SHF,22.0,15.0,0.00018405,0.01643835616438356,0.25410611361265184,0.25717635810375206,0.8745196355588027,-0.1357848618399841,0.7387347737188187,-0.7387347737188187,0.004584824240029576,0.004143531785640291,1.9818281242900193,2.548062643993317,-6.502939101705863,-6.677970590814073
2025-03-20,2025-03-20T15:00:00.000000,AG2505.SHF,8347.0,15.0,AG2505C8300.SHF,251.0,AG2505P8300.SHF,198.5,15.0,0.0001971678082191781,0.0958904109589041,0.2,0.2,0.5568767587292273,-0.4431232412707949,0.11375351745843237,-0.11375351745843237,-2.1237978056134516e-14,1.0210566373141593e-14,10.242101947579547,10.242101947575996,-4.2867187950313905,-4.280224896123315
2025-03-21,2025-03-21T15:00:00.000000,AG2505.SHF,8198.0,15.0,AG2505C8300.SHF,161.0,AG2505P8300.SHF,254.0,15.0,0.00019708232876712332,0.09315068493150686,0.21986503534018992,0.21464937381446358,0.46901130117793255,-0.531303589956764,-0.06229228877883142,0.06229228877883142,0.0,3.7446134143705735e-15,10.047615059229276,10.047890585665312,-4.759730244145857,-4.6405221853898695
2025-03-24,2025-03-24T15:00:00.000000,AG2505.SHF,8240.0,15.0,AG2505C8300.SHF,164.5,AG2505P8300.SHF,221.5,15.0,0.00019659520547945207,0.08493150684931507,0.2071777921915054,0.19833733960986136,0.3803594365637279,-0.6201278519756489,-0.239768415411921,0.239768415411921,-3.3997420717966283e-15,1.1899097251288199e-14,9.079412378758597,9.07980851999081,-4.449561006367645,-4.253485666163527
2025-03-25,2025-03-25T15:00:00.000000,AG2505.SHF,8240.0,15.0,AG2505C8300.SHF,149.0,AG2505P8300.SHF,208.0,15.0,0.00019591624365482234,0.0821917808219178,0.20010360941290853,0.19711710587143896,0.4670722699441368,-0.5383141768470227,-0.07124190690288584,0.07124190690288584,4.223813870424206e-16,0.0012720738731292994,9.404476985777976,9.40461075797459,-4.601742931820837,-4.526705527132208
2025-03-26,2025-03-26T15:00:00.000000,AG2505.SHF,8352.0,15.0,AG2505C8300.SHF,213.5,AG2505P8300.SHF,157.5,15.0,0.0001965928934010152,0.07945205479452055,0.1869690905511379,0.18604998618364332,0.5105962311293311,-0.4894546843763933,0.02114154675293778,-0.02114154675293778,0.010710399038107351,0.010710435501792069,9.300994786372742,9.301026451711266,-4.401570324914616,-4.3734885097559015
