trade_date,bar_ts,future_ts_code,future_close,future_per_unit,call_ts_code,call_close,put_ts_code,put_close,option_per_unit,rate,ttm,iv_call_used,iv_put_used,delta_call,delta_put,combo_delta,target_future_position,gamma_call,gamma_put,vega_call,vega_put,theta_call,theta_put,nav,margin_by_future,cash,pnl,pnl_future,pnl_call,pnl_put,pnl_option,cash_future,cash_call,cash_put,cash_option,nav_future,nav_call,nav_put,nav_option,capital_used,capital_future,capital_call,capital_put,capital_option,fee,fee_future,fee_call,fee_put,fee_option,slippage,name
2025-08-05,2025-08-05T15:00:00.000000,AG2509.SHF,9066.0,15.0,AG2509C9300.SHF,67.5,AG2509P9300.SHF,301.5,15.0,0.0001504294416243655,0.0547945205479452,0.20908879980444905,0.18792698144912717,0.2967064468050191,-0.7305495054485568,-0.43384305864353767,0.43384305864353767,4.006638663966227e-15,0.00584673688795277,7.341425797797801,7.34204585234906,-5.664298710542468,-4.5512049074825995,991705.1047710627,8848.862656977028,977321.242114086,-362.2766078001773,297.7233921998227,-180.0,-480.0,-660.0,2643.835171560083,0.0,0.0,0.0,289.7350127556319,-180.0,-480.0,-660.0,,8848.862656977028,1012.5,4522.5,5535.0,7.988379444190795,7.988379444190795,0.0,0.0,0.0,1.597835672405846,mtm
2025-08-06,2025-08-06T15:00:00.000000,AG2509.SHF,9168.0,15.0,AG2509C9300.SHF,96.0,AG2509P9300.SHF,225.0,15.0,0.00015058781725888325,0.052054794520547946,0.1834076093137264,0.18351181104779238,0.2954828808667169,-0.7045130399981319,-0.40903015913141494,0.40903015913141494,-2.2417294380824266e-15,-6.89762904025362e-16,7.174373259912534,7.174370553748067,-5.116415276109265,-5.113762627184542,991647.1786864304,8436.630375150571,978395.5483112801,-56.22012027538722,663.7798797246127,427.5,-1147.5,-720.0,1074.3061971941127,0.0,0.0,0.0,662.0739153676561,427.5,-1147.5,-720.0,,8436.630375150571,1440.0,3375.0,4815.0,1.705964356956514,1.705964356956514,0.0,0.0,0.0,0.34122699409036084,mtm
2025-08-07,2025-08-07T15:00:00.000000,AG2509.SHF,9246.0,15.0,AG2509C9300.SHF,129.0,AG2509P9300.SHF,182.0,15.0,0.00014911827411167515,0.049315068493150684,0.18151430472731586,0.17784097120165823,0.3764963057681906,-0.6236575687406213,-0.24716126297243068,0.24716126297243068,-8.96666883823498e-15,1.285786474916714e-14,7.754773301609317,7.754859264706613,-5.784024845843206,-5.661554303022086,991964.5202964899,5141.3051523135355,982158.2151441766,328.56528618375546,478.56528618375546,495.0,-645.0,-150.0,3762.666832896507,0.0,0.0,0.0,467.3416100594711,495.0,-645.0,-150.0,,5141.3051523135355,1935.0,2730.0,4665.0,11.223676124284347,11.223676124284347,0.0,0.0,0.0,2.244959720829638,mtm
2025-08-08,2025-08-08T15:00:00.000000,AG2509.SHF,9268.0,15.0,AG2509C9300.SHF,126.0,AG2509P9300.SHF,157.5,15.0,0.0001479261421319797,0.04657534246575343,0.1875312876701355,0.1863935049623251,0.463660210386129,-0.5363883034590734,-0.07272809307294442,0.07272809307294442,-5.931599352879861e-15,1.746526476125737e-14,7.97483504687253,7.974855449713151,-6.5154992129637606,-6.47054098357529,991621.4598761161,1516.4472649576253,985852.5126111588,-330.9367832190979,81.56321678090212,-45.0,-367.5,-412.5,3694.297466982063,0.0,0.0,0.0,69.4395796261528,-45.0,-367.5,-412.5,,1516.4472649576253,1890.0,2362.5,4252.5,12.123637154749318,12.123637154749318,0.0,0.0,0.0,2.424969927940762,mtm
2025-08-11,2025-08-11T15:00:00.000000,AG2509.SHF,9199.0,15.0,AG2509C9300.SHF,78.5,AG2509P9300.SHF,187.0,15.0,0.0001455,0.038356164383561646,0.17639460131525994,0.17584743842482567,0.4624762238809754,-0.5375449228012711,-0.07506869892029566,0.07506869892029566,-2.6528080650973357e-15,1.9896060488230017e-15,7.226249946564223,7.226257674789679,-6.776149231940167,-6.749773948485313,991276.0247993883,1553.9085383938575,985739.6162609947,-345.27357633049746,-75.27357633049748,-712.5,442.5,-270.0,-112.89635016407796,0.0,0.0,0.0,-75.43507672784575,-712.5,442.5,-270.0,,1553.9085383938575,1177.5,2805.0,3982.5,0.1615003973482728,0.1615003973482728,0.0,0.0,0.0,0.03229684978470348,mtm
2025-08-12,2025-08-12T15:00:00.000000,AG2509.SHF,9176.0,15.0,AG2509C9300.SHF,63.0,AG2509P9300.SHF,185.0,15.0,0.00014527142857142858,0.03561643835616438,0.16888525620102882,0.17990662083029751,0.293750001551658,-0.7058942046157018,-0.41214420306404387,0.41214420306404387,-4.684150914188804e-15,2.0439931261914782e-14,5.953167255413062,5.952999918893,-5.767787344428747,-6.138628032022325,990964.426242312,8509.980129381896,978734.4461129303,-288.398701127502,-25.898701127502,-232.5,-30.0,-262.5,-7005.170148064333,0.0,0.0,0.0,-49.09855707629427,-232.5,-30.0,-262.5,,8509.980129381896,945.0,2775.0,3720.0,23.199855948792273,23.199855948792273,0.0,0.0,0.0,4.639507239037965,mtm
2025-08-13,2025-08-13T15:00:00.000000,AG2509.SHF,9287.0,15.0,AG2509C9300.SHF,110.5,AG2509P9300.SHF,117.0,15.0,0.00014618571428571427,0.03287671232876712,0.1648414935171604,0.16188179656863214,0.33167449203147015,-0.6781538130073859,-0.3464793209759157,0.3464793209759157,0.008340762099132842,0.006218547903846663,5.732738748348001,5.732775740754322,-5.8881611829484015,-5.777097137343276,991338.5730745862,7239.221276755363,980686.8517978311,378.7200981016331,686.220098101633,712.5,-1020.0,-307.5,1952.4056849008432,0.0,0.0,0.0,681.6468322743096,712.5,-1020.0,-307.5,,7239.221276755363,1657.5,1755.0,3412.5,4.573265827323382,4.573265827323382,0.0,0.0,0.0,0.9147446399290533,mtm
2025-08-14,2025-08-14T15:00:00.000000,AG2509.SHF,9277.0,15.0,AG2509C9300.SHF,96.5,AG2509P9300.SHF,117.5,15.0,0.00014637142857142857,0.030136986301369864,0.17369899675250053,0.16406537741422655,0.5505128498222249,-0.4498157071524914,0.10069714266973351,-0.10069714266973351,-1.4582466929272615e-14,7.700853322200145e-15,6.424442471321228,6.424516369585713,-7.608917256902373,-7.181751317333067,991052.9908673826,2101.6664455676914,985741.3244218151,-254.47189814638733,-51.97189814638735,-210.0,7.5,-202.5,5054.472623984019,0.0,0.0,0.0,-83.08220720365259,-210.0,7.5,-202.5,,2101.6664455676914,1447.5,1762.5,3210.0,31.11030905726523,31.11030905726523,0.0,0.0,0.0,6.222684079862281,mtm
2025-08-15,2025-08-15T15:00:00.000000,AG2509.SHF,9191.0,15.0,AG2509C9300.SHF,61.5,AG2509P9300.SHF,166.0,15.0,0.00014821428571428573,0.0273972602739726,0.16679469779133796,0.16373963579535483,0.4045588992435435,-0.6004591212939305,-0.19590022205038704,0.19590022205038704,0.0065999737542187685,0.005534393707079149,5.804132589986925,5.8041597836036365,-7.287372467628472,-7.1484878143129436,991364.9429390632,4051.5727337081858,983900.8702053552,332.3993140439562,129.89931404395622,-525.0,727.5,202.5,-1840.4542164598922,0.0,0.0,0.0,109.45207168060216,-525.0,727.5,202.5,,4051.5727337081858,922.5,2490.0,3412.5,20.447242363354064,20.447242363354064,0.0,0.0,0.0,4.089039568710213,mtm
2025-08-18,2025-08-18T15:00:00.000000,AG2509.SHF,9247.0,15.0,AG2509C9300.SHF,71.5,AG2509P9300.SHF,124.0,15.0,0.0001483,0.019178082191780823,0.17565273478627205,0.16794438630342484,0.29243257759204155,-0.7077494757381069,-0.4153168981460653,0.4153168981460653,-6.765820708348014e-16,1.3531641416696027e-15,4.376220264965262,4.376277854986946,-8.414660797071786,-7.633008408734895,991034.2805088471,8641.843651557858,979459.9368572895,-315.4438134776749,164.55618652232513,150.0,-630.0,-480.0,-4440.933348065775,0.0,0.0,0.0,149.33756978389673,150.0,-630.0,-480.0,,8641.843651557858,1072.5,1860.0,2932.5,15.21861673842842,15.21861673842842,0.0,0.0,0.0,3.043419005783707,mtm
2025-08-19,2025-08-19T15:00:00.000000,AG2509.SHF,9176.0,15.0,AG2509C9300.SHF,30.0,AG2509P9300.SHF,152.5,15.0,0.00015081666666666666,0.01643835616438356,0.18724922537803648,0.18632196635007858,0.4299800470180573,-0.5711989197672828,-0.14121887274922545,0.14121887274922545,0.006565246009542933,0.006815003044867204,4.7297962352189,4.729800709621207,-11.114821201287839,-11.034041184922444,990378.1064725564,2915.3132862958305,984725.2931862609,-637.3124965255595,-442.31249652555954,-622.5,427.5,-195.0,5265.356328971268,0.0,0.0,0.0,-461.17403629075926,-622.5,427.5,-195.0,,2915.3132862958305,450.0,2287.5,2737.5,18.861539765199737,18.861539765199737,0.0,0.0,0.0,3.77268522156488,mtm
2025-08-20,2025-08-20T15:00:00.000000,AG2510.SHF,9042.0,15.0,AG2510C9000.SHF,232.0,AG2510P9000.SHF,184.0,15.0,0.00015333561643835617,0.0958904109589041,0.2,0.2,0.6429636100652827,-0.35703638993473735,0.28592722013054533,-0.28592722013054533,-6.704240257217475e-15,8.380300321521843e-15,10.657941843111454,10.657941843112875,-4.460717929306554,-4.455241736272882,991615.9612562325,5816.464625312886,979559.4966309201,0.0,0.0,0.0,0.0,0.0,-5835.852840730596,-3481.74,-2761.38,-6243.12,-19.38821541770962,-1.74,-1.3800000000000001,-3.12,12056.464625312885,5816.464625312886,3480.0,2760.0,6240.0,22.508215417709618,19.38821541770962,1.74,1.3800000000000001,3.12,3.878030886626455,open
2025-08-21,2025-08-21T15:00:00.000000,AG2510.SHF,9162.0,15.0,AG2510C9000.SHF,297.0,AG2510P9000.SHF,135.0,15.0,0.00015340013698630136,0.09315068493150686,0.18821165323257444,0.1829276111721992,0.6421276719130813,-0.3581716471055858,0.2839560248074955,-0.2839560248074955,-6.814802522558963e-16,-2.725921009023585e-15,10.462699740503629,10.462896549234468,-4.243361645421942,-4.118934547028061,991341.1567957657,5854.196834541455,979006.9599612248,-274.6689962349817,-514.6689962349817,975.0,-735.0,240.0,-552.5366696952432,0.0,0.0,0.0,-514.8044604666737,975.0,-735.0,240.0,,5854.196834541455,4455.0,2025.0,6480.0,0.13546423169203248,0.13546423169203248,0.0,0.0,0.0,0.027090137324664046,mtm
2025-08-22,2025-08-22T15:00:00.000000,AG2510.SHF,9192.0,15.0,AG2510C9000.SHF,320.0,AG2510P9000.SHF,130.0,15.0,0.00015308493150684933,0.09041095890410959,0.18569233760237694,0.18581507265567776,0.6418261110939687,-0.35816703823038215,0.28365907286358655,-0.28365907286358655,-1.1449372348248147e-14,6.903298033502559e-15,10.33804670354195,10.338042498077508,-4.263677449869647,-4.261023787158123,991483.3561106882,5867.223608659194,978866.1325020295,142.21978883662703,-127.78021116337297,345.0,-75.0,270.0,-140.82745919531132,0.0,0.0,0.0,-127.80068507757275,345.0,-75.0,270.0,,5867.223608659194,4800.0,1950.0,6750.0,0.020473914199783685,0.020473914199783685,0.0,0.0,0.0,0.004094373402617694,mtm
2025-08-25,2025-08-25T15:00:00.000000,AG2510.SHF,9394.0,15.0,AG2510C9000.SHF,471.0,AG2510P9000.SHF,80.5,15.0,0.00015306345177664975,0.0821917808219178,0.19210456952452662,0.1941591584682464,0.6416764535005027,-0.35821411897183686,0.28346233452866587,-0.28346233452866587,4.057721460944008e-15,2.3670041855506715e-15,9.846993574001763,9.84692822684839,-4.626427005436483,-4.670366245541345,992146.355257326,5992.000773928522,977881.854483398,663.0130092233328,-859.4869907766672,2265.0,-742.5,1522.5,-984.2780186315022,0.0,0.0,0.0,-859.500853362174,2265.0,-742.5,1522.5,,5992.000773928522,7065.0,1207.5,8272.5,0.013862585506774938,0.013862585506774938,0.0,0.0,0.0,0.0027722398773651724,mtm
2025-08-26,2025-08-26T15:00:00.000000,AG2510.SHF,9354.0,15.0,AG2510C9000.SHF,432.0,AG2510P9000.SHF,81.0,15.0,0.0001528705583756345,0.07945205479452055,0.20922606498003005,0.2138829988241196,0.7218624751942145,-0.27791823064181764,0.4439442445523969,-0.4439442445523969,-1.953150845536265e-15,-6.510502818454217e-16,8.842165432089795,8.842033363330616,-4.683187633453997,-4.781779771440711,991727.6751755064,9342.538195717723,974690.1369797891,-407.4225992828005,170.0774007171995,-585.0,7.5,-577.5,-3191.717503608877,0.0,0.0,0.0,158.81991818032444,-585.0,7.5,-577.5,,9342.538195717723,6480.0,1215.0,7695.0,11.257482536875079,11.257482536875079,0.0,0.0,0.0,2.251721679543692,mtm
2025-08-27,2025-08-27T15:00:00.000000,AG2510.SHF,9305.0,15.0,AG2510C9000.SHF,387.0,AG2510P9000.SHF,79.0,15.0,0.00015260000000000002,0.07671232876712329,0.203178598433733,0.20681218169629573,0.7214086208664432,-0.2784231823067999,0.4429854385596433,-0.4429854385596433,-4.600577315593922e-15,1.3144506615982635e-15,8.668304115094429,8.668214061954513,-4.61971527274568,-4.696745469835918,991348.9072758879,9275.381333433137,975083.5259424553,-378.7009802539883,326.2990197460117,-675.0,-30.0,-705.0,393.38896266611124,0.0,0.0,0.0,326.2321003815251,-675.0,-30.0,-705.0,,9275.381333433137,5805.0,1185.0,6990.0,0.06691936448661438,0.06691936448661438,0.0,0.0,0.0,0.013382534643864142,mtm
2025-08-28,2025-08-28T15:00:00.000000,AG2510.SHF,9377.0,15.0,AG2510C9000.SHF,445.0,AG2510P9000.SHF,67.0,15.0,0.00015333705583756347,0.07397260273972603,0.19577859990298746,0.19244023017585277,0.7209004586798441,-0.27925133087503823,0.44164912780480586,-0.44164912780480586,-1.0545065516230864e-14,6.755432596335397e-15,8.506476413940547,8.506544263704924,-4.532512697919856,-4.4498708455735425,991560.389013451,9318.955513078816,974561.4335003727,211.57572635558523,-478.42427364441477,870.0,-180.0,690.0,-522.0924420826437,0.0,0.0,0.0,-478.5182624369651,870.0,-180.0,690.0,,9318.955513078816,6675.0,1005.0,7680.0,0.09398879255028987,0.09398879255028987,0.0,0.0,0.0,0.01879587892217387,mtm
2025-08-29,2025-08-29T15:00:00.000000,AG2510.SHF,9386.0,15.0,AG2510C9000.SHF,452.0,AG2510P9000.SHF,64.5,15.0,0.0001534532994923858,0.07123287671232877,0.20350386559963224,0.20228294983506204,0.7909495470330047,-0.20909705579936727,0.5818524912336374,-0.5818524912336374,-3.2234356934231496e-15,-4.835153540134725e-16,7.2220876188668965,7.222106148602933,-4.156746628660528,-4.126371879747403,991558.3977523902,12286.62305093396,971524.2747014569,7.8773677463512115,-59.62263225364879,105.0,-37.5,67.5,-3037.158798915789,0.0,0.0,0.0,-69.49126106064452,105.0,-37.5,67.5,,12286.62305093396,6780.0,967.5,7747.5,9.868628806995735,9.868628806995735,0.0,0.0,0.0,1.9739231537134598,mtm
2025-09-01,2025-09-01T15:00:00.000000,AG2510.SHF,9775.0,15.0,AG2510C9000.SHF,751.5,AG2510P9000.SHF,33.5,15.0,0.00015042842639593907,0.06301369863013699,0.20721835792064663,0.20527719289064406,0.7906129378995626,-0.20945684650170043,0.5811560913978622,-0.5811560913978622,-2.447725293867579e-14,6.4413823522831024e-15,6.794375479951472,6.794400994265649,-4.509535515294317,-4.461988163365213,992190.7374061235,12783.07996536025,967632.6574407639,632.390713651726,-3395.109286348274,4492.5,-465.0,4027.5,-3891.6172606930054,0.0,0.0,0.0,-3395.160346266716,4492.5,-465.0,4027.5,,12783.07996536025,11272.5,502.5,11775.0,0.05105991844156431,0.05105991844156431,0.0,0.0,0.0,0.010210962592043777,mtm
2025-09-02,2025-09-02T15:00:00.000000,AG2510.SHF,9824.0,15.0,AG2510C9000.SHF,845.0,AG2510P9000.SHF,31.5,15.0,0.0001506208121827411,0.06027397260273973,0.01,0.26780603215098375,1.0000000000000058,-0.10319700679637636,0.8968029932036294,-0.8968029932036294,5.949036844166351e-15,7.808110857968336e-16,0.0,4.3125723968943355,-0.005379267409693966,-3.8660905197153923,993112.8331409075,19820.951068436843,960144.3820724712,945.3502728225712,-427.1497271774287,1402.5,-30.0,1372.5,-7488.275368292699,0.0,0.0,0.0,-450.4042652161051,1402.5,-30.0,1372.5,,19820.951068436843,12675.0,472.5,13147.5,23.254538038676426,23.254538038676426,0.0,0.0,0.0,4.65137274501348,mtm
2025-09-03,2025-09-03T15:00:00.000000,AG2510.SHF,9820.0,15.0,AG2510C9000.SHF,849.0,AG2510P9000.SHF,29.5,15.0,0.0001499218274111675,0.057534246575342465,0.25302934259176263,0.280879257619381,0.9182884586964569,-0.1030528301288926,0.8152356285675644,-0.8152356285675644,0.0026672850576096776,1.2665014322996158e-15,3.1130452030850564,4.211441146374692,-2.7698798449476953,-4.151718227702297,993190.6332833506,18014.432476321654,961998.7008070295,83.80817959221777,53.80817959221777,60.0,-30.0,30.0,1854.3187345583208,0.0,0.0,0.0,47.80014244313103,60.0,-30.0,30.0,,18014.432476321654,12735.0,442.5,13177.5,6.008037149086737,6.008037149086737,0.0,0.0,0.0,1.2014872810892028,mtm
2025-09-04,2025-09-04T15:00:00.000000,AG2510.SHF,9773.0,15.0,AG2510C9000.SHF,818.5,AG2510P9000.SHF,30.5,15.0,0.00014917157360406092,0.0547945205479452,0.2804094898700714,0.28177727848291395,0.9316374923701645,-0.06834146222823986,0.8632960301419246,-0.8632960301419246,-2.343039142766845e-14,1.3545695044120822e-15,3.05102684106974,3.051017512695357,-3.1610761581633824,-3.1711289131742078,993319.352046477,18981.333907575234,961603.0181389025,132.2411181401328,574.7411181401328,-457.5,15.0,-442.5,-395.68266812711545,0.0,0.0,0.0,571.2187631264646,-457.5,15.0,-442.5,,18981.333907575234,12277.5,457.5,12735.0,3.522355013668227,3.522355013668227,0.0,0.0,0.0,0.7045414568796712,mtm
2025-09-05,2025-09-05T15:00:00.000000,AG2510.SHF,9812.0,15.0,AG2510C9000.SHF,829.0,AG2510P9000.SHF,29.5,15.0,0.00014831421319796956,0.052054794520547946,0.31550575479865073,0.2793887042999268,0.8973571581125198,-0.10338043387907815,0.7939767242334417,-0.7939767242334417,-2.3718437793272985e-15,-3.706005905198904e-17,4.010806912175974,4.01124400096823,-4.923705082245306,-3.6579000367990453,992951.7221510014,17530.37700331578,962543.8451476863,-362.52817763302585,-505.02817763302585,157.5,-15.0,142.5,940.8270087838489,0.0,0.0,0.0,-510.1298954756033,157.5,-15.0,142.5,,17530.37700331578,12435.0,442.5,12877.5,5.101717842577437,5.101717842577437,0.0,0.0,0.0,1.0202415443612298,mtm
2025-09-08,2025-09-08T15:00:00.000000,AG2510.SHF,9813.0,15.0,AG2510C9000.SHF,824.0,AG2510P9000.SHF,23.0,15.0,0.0001476969543147208,0.043835616438356165,0.2560613343119621,0.29418173283338545,0.9578718944391164,-0.06863247860159893,0.8892394158375174,-0.8892394158375174,0.0003571365700000473,-7.071310713041519e-16,1.92088493559947,2.735630948848941,-1.6604281778545555,-2.9411707915381147,992760.3021053022,19631.775998193294,960423.5261071096,-184.4096508635016,-11.909650863501625,-75.0,-97.5,-172.5,-2120.3190405767505,0.0,0.0,0.0,-18.920045699238056,-75.0,-97.5,-172.5,,19631.775998193294,12360.0,345.0,12705.0,7.010394835736432,7.010394835736432,0.0,0.0,0.0,1.4022191890654279,mtm
2025-09-09,2025-09-09T15:00:00.000000,AG2510.SHF,9846.0,15.0,AG2510C9000.SHF,850.0,AG2510P9000.SHF,18.0,15.0,0.00015013401015228424,0.0410958904109589,0.254502281844616,0.30156831324100497,0.9618813723794133,-0.0686633802747767,0.8932179921046366,-0.8932179921046366,0.0011900126852678356,2.080007052053774e-15,1.8570267932318505,2.644651985044673,-1.6198308909505386,-3.695265119795902,992634.834825878,19785.92599761126,959828.9088282675,-125.17351083957112,-440.1735108395711,390.0,-75.0,315.0,-594.617278842185,0.0,0.0,0.0,-440.46727942422007,390.0,-75.0,315.0,,19785.92599761126,12750.0,270.0,13020.0,0.29376858464897065,0.29376858464897065,0.0,0.0,0.0,0.0587595928890695,mtm
2025-09-10,2025-09-10T15:00:00.000000,AG2510.SHF,9796.0,15.0,AG2510C9000.SHF,813.5,AG2510P9000.SHF,17.0,15.0,0.0001501,0.038356164383561646,0.2255387663841248,0.30109160661697393,0.9730781932209023,-0.06880736676539681,0.9042708264555055,-0.9042708264555055,-9.473823800194113e-15,1.4062707203413134e-15,1.1919080843137295,2.546137296733176,-1.346605928808799,-4.073603500012112,992741.436349422,19929.040182577206,960354.8961668453,107.41349407847747,669.9134940784775,-547.5,-15.0,-562.5,525.987338577946,0.0,0.0,0.0,669.1015235438931,-547.5,-15.0,-562.5,,19929.040182577206,12202.5,255.0,12457.5,0.8119705345843622,0.8119705345843622,0.0,0.0,0.0,0.16241034795176268,mtm
2025-09-11,2025-09-11T15:00:00.000000,AG2510.SHF,9798.0,15.0,AG2510C9000.SHF,810.0,AG2510P9000.SHF,16.5,15.0,0.0001503714285714286,0.03561643835616438,0.2960041067004204,0.2942437082529068,0.9309862344256814,-0.06903577561407676,0.8619504588116047,-0.8619504588116047,-1.3013222827122011e-14,1.1830202570110918e-15,2.454247139392406,2.454255650927589,-3.419377911477568,-3.267926999618574,992651.1980014208,19004.029052615202,961249.6689488062,-87.12812479366517,-27.128124793665165,-52.5,-7.5,-60.0,894.7727819608051,0.0,0.0,0.0,-30.238348001198844,-52.5,-7.5,-60.0,,19004.029052615202,12150.0,247.5,12397.5,3.1102232075336804,3.1102232075336804,0.0,0.0,0.0,0.621982443261876,mtm
2025-09-12,2025-09-12T15:00:00.000000,AG2510.SHF,10035.0,15.0,AG2510C9000.SHF,1009.0,AG2510P9000.SHF,8.5,15.0,0.00015057142857142857,0.03287671232876712,0.28438137292861926,0.3038737988471985,0.9560068917336411,-0.06906540770392466,0.8869414840297164,-0.8869414840297164,-2.1407771529401983e-14,5.574940502448433e-16,1.6534786188325787,2.354885354891171,-2.9341794624604063,-3.978238633001771,992450.0834213988,20024.0274295327,957163.5559918667,-199.23388107525489,-3064.233881075255,2985.0,-120.0,2865.0,-4086.112956939527,0.0,0.0,0.0,-3066.1145800220293,2985.0,-120.0,2865.0,,20024.0274295327,15135.0,127.5,15262.5,1.8806989467745834,1.8806989467745834,0.0,0.0,0.0,0.3761774070958936,mtm
2025-09-15,2025-09-15T15:00:00.000000,AG2510.SHF,10017.0,15.0,AG2510C9000.SHF,1005.0,AG2510P9000.SHF,6.0,15.0,0.00014797142857142856,0.024657534246575342,0.01,0.3374925875663756,0.9999999999999774,-0.018199431032715128,0.9818005689672622,-0.9818005689672622,-2.7186880198984454e-14,0.0005515341498450737,-3.41060513164862e-10,0.6113510932007905,-0.0052846761743694515,-1.732988028478046,992584.9318088357,22125.85386685904,955294.0779419774,141.97420068802342,239.47420068802342,-60.0,-37.5,-97.5,-1869.4780498893726,0.0,0.0,0.0,232.3483874369683,-60.0,-37.5,-97.5,,22125.85386685904,15075.0,90.0,15165.0,7.125813251055108,7.125813251055108,0.0,0.0,0.0,1.425305180730105,mtm
2025-09-16,2025-09-16T15:00:00.000000,AG2510.SHF,10108.0,15.0,AG2510C9000.SHF,1103.5,AG2510P9000.SHF,6.0,15.0,0.00014794285714285715,0.021917808219178082,0.01,0.35999731540679925,0.9999999999999887,-0.020467992912907768,0.9795320070870809,-0.9795320070870809,-1.1323345098388728e-14,0.0010053325387999277,-5.6843418860810335e-11,0.58528713275569,-0.0052836578739743345,-1.972295927121097,992722.1020353213,22279.7241868252,953799.8778484969,137.34222335968707,-1340.157776640313,1477.5,0.0,1477.5,-1494.2000934805749,0.0,0.0,0.0,-1340.3297735144172,1477.5,0.0,1477.5,,22279.7241868252,16552.5,90.0,16642.5,0.17199687410415945,0.17199687410415945,0.0,0.0,0.0,0.03439593522730976,mtm
2025-09-17,2025-09-17T15:00:00.000000,AG2510.SHF,9906.0,15.0,AG2510C9000.SHF,916.5,AG2510P9000.SHF,12.0,15.0,0.00015189999999999998,0.019178082191780823,0.01,0.40823008596897126,0.9999999999999776,-0.015369029591642236,0.9846309704083354,-0.9846309704083354,-1.773302326143573e-14,2.5110238016681454e-16,2.2737367544324134e-10,0.542101980836841,-0.005424985769650448,-2.0368457968762077,992974.705227198,21943.75278920779,957103.4524379909,252.98198147385483,2967.981981473855,-2805.0,90.0,-2715.0,3303.57458949406,0.0,0.0,0.0,2967.6031918766503,-2805.0,90.0,-2715.0,,21943.75278920779,13747.5,180.0,13927.5,0.3787895972046063,0.3787895972046063,0.0,0.0,0.0,0.07576549599045732,mtm
2025-09-18,2025-09-18T15:00:00.000000,AG2510.SHF,9808.0,15.0,AG2510C9000.SHF,762.5,AG2510P9000.SHF,7.5,15.0,0.00015256666666666667,0.01643835616438356,0.41320591151714314,0.4252125370502471,0.9711162838861396,-0.04386043648719975,0.9272558473989398,-0.9272558473989398,0.00045027047965525883,5.4350760235622e-16,0.784465782199486,1.1766781258094579,-3.8915325311572815,-4.647763443034874,992040.3918175983,20464.72830860384,960025.6635089952,-930.092473499747,1447.407526500253,-2310.0,-67.5,-2377.5,2922.2110710042252,0.0,0.0,0.0,1443.186590400277,-2310.0,-67.5,-2377.5,,20464.72830860384,11437.5,112.5,11550.0,4.220936099975991,4.220936099975991,0.0,0.0,0.0,0.8441028097136782,mtm
2025-09-19,2025-09-19T15:00:00.000000,AG2511.SHF,9953.0,15.0,AG2511C10000.SHF,280.0,AG2511P10000.SHF,315.0,15.0,0.00015488698630136986,0.10410958904109589,0.2,0.2,0.4684887749195781,-0.531511225080396,-0.06302245016081798,0.06302245016081798,-5.797414425133013e-15,1.1015087407752726e-14,12.762750657652143,12.762750657653564,-4.914596570726076,-4.908450359034703,993403.7064648372,1411.4816385643496,983067.2248262736,0.0,0.0,0.0,0.0,0.0,-1416.1865773595641,-4202.1,-4727.3625,-8929.4625,-4.704938795214499,-2.1,-2.3625000000000003,-4.4625,10336.48163856435,1411.4816385643496,4200.0,4725.0,8925.0,9.1674387952145,4.704938795214499,2.1,2.3625000000000003,4.4625,0.9408936696764024,open
2025-09-22,2025-09-22T15:00:00.000000,AG2511.SHF,10299.0,15.0,AG2511C10000.SHF,480.5,AG2511P10000.SHF,200.0,15.0,0.00015509041095890412,0.0958904109589041,0.23544045165181157,0.22618639469146729,0.4701412338381297,-0.5304271830112296,-0.06028594917309987,0.06028594917309987,-1.0917843933710656e-14,5.171610284389258e-15,12.273723420775182,12.274372733068413,-6.045384154037663,-5.802021406202925,995013.0816281317,1396.8515295780799,983408.7300985544,1609.5865163346452,327.0865163346453,3007.5,-1725.0,1282.5,341.505272280789,0.0,0.0,0.0,326.8751632945192,3007.5,-1725.0,1282.5,,1396.8515295780799,7207.5,3000.0,10207.5,0.21135304012606135,0.21135304012606135,0.0,0.0,0.0,0.042274835508744384,mtm
2025-09-23,2025-09-23T15:00:00.000000,AG2511.SHF,10329.0,15.0,AG2511C10000.SHF,506.0,AG2511P10000.SHF,205.0,15.0,0.00015516479452054794,0.09315068493150686,0.2453918358683586,0.26109192952513693,0.6453692844299668,-0.35374110068818765,0.2916281837417791,-0.2916281837417791,-5.939886607740391e-15,9.179824757416968e-15,11.68584760766428,11.684843527296037,-6.178462585338593,-6.566749878096573,995470.4511233588,6776.834146015161,978028.6169773444,484.62867712789495,27.128677127894946,382.5,75.0,457.5,-5380.113121209961,0.0,0.0,0.0,-0.1305047728792843,382.5,75.0,457.5,,6776.834146015161,7590.0,3075.0,10665.0,27.25918190077423,27.25918190077423,0.0,0.0,0.0,5.452381618317492,mtm
