trade_date,bar_ts,future_ts_code,future_close,future_per_unit,call_ts_code,call_close,put_ts_code,put_close,option_per_unit,rate,ttm,iv_call_used,iv_put_used,delta_call,delta_put,combo_delta,target_future_position
2025-02-22,2025-02-22T02:30:00.000000,AG2504.SHF,8082.0,15.0,AG2504C8100.SHF,211.0,AG2504P8100.SHF,234.0,15.0,0.02,0.08493150684931507,0.2318048074841499,0.23299027271568773,0.4790327921923697,-0.5209493032058193,-0.04191651101344962,0.04191651101344962
2025-02-24,2025-02-24T23:45:00.000000,AG2504.SHF,7998.0,15.0,AG2504C8100.SHF,160.0,AG2504P8100.SHF,261.0,15.0,0.00018313350253807104,0.07945205479452055,0.22677590250968932,0.24678660899400706,0.468358191981082,-0.5305239951857441,-0.06216580320466214,0.06216580320466214
2025-02-25,2025-02-25T23:45:00.000000,AG2504.SHF,7904.0,15.0,AG2504C8100.SHF,102.0,AG2504P8100.SHF,298.0,15.0,0.00018480862944162437,0.07671232876712329,0.22881109818816178,0.227832924425602,0.3809116039116294,-0.6191397978101738,-0.23822819389854438,0.23822819389854438
2025-02-26,2025-02-26T23:45:00.000000,AG2504.SHF,7927.0,15.0,AG2504C8100.SHF,105.0,AG2504P8100.SHF,276.0,15.0,0.0001903989847715736,0.07397260273972603,0.20785972937941546,0.20799675732851025,0.37961490800912495,-0.6203780404757087,-0.2407631324665837,0.2407631324665837
2025-02-27,2025-02-27T23:45:00.000000,AG2504.SHF,7897.0,15.0,AG2504C8100.SHF,90.0,AG2504P8100.SHF,291.0,15.0,0.0001984746192893401,0.07123287671232877,0.20471515886485575,0.20242700561881066,0.3050543316136315,-0.7023789263604733,-0.3973245947468418,0.3973245947468418
2025-02-28,2025-02-28T23:45:00.000000,AG2504.SHF,7836.0,15.0,AG2504C8100.SHF,67.0,AG2504P8100.SHF,332.0,15.0,0.00020016294416243656,0.0684931506849315,0.20323920980095866,0.20065785944461823,0.29747440768139854,-0.7026417495854062,-0.4051673419040076,0.4051673419040076
2025-03-01,2025-03-01T02:30:00.000000,AG2504.SHF,7833.0,15.0,AG2504C8100.SHF,66.0,AG2504P8100.SHF,330.0,15.0,0.02,0.06575342465753424,0.2004779231548309,0.2020351074635982,0.30601473167097487,-0.6939843955591204,-0.3879696638881455,0.3879696638881455
2025-03-03,2025-03-03T23:45:00.000000,AG2504.SHF,7948.0,15.0,AG2504C8100.SHF,90.0,AG2504P8100.SHF,249.0,15.0,0.0001892228426395939,0.06027397260273973,0.20065269976854322,0.2114311444759369,0.37822088218982436,-0.6212789599152017,-0.2430580777253773,0.2430580777253773
2025-03-04,2025-03-04T23:45:00.000000,AG2504.SHF,7919.0,15.0,AG2504C8100.SHF,76.0,AG2504P8100.SHF,258.5,15.0,0.00018529949238578678,0.057534246575342465,0.1959682773053646,0.20548787966370577,0.2963905469109337,-0.7032171034815023,-0.40682655657056865,0.40682655657056865
2025-03-05,2025-03-05T23:45:00.000000,AG2504.SHF,7997.0,15.0,AG2504C8100.SHF,107.5,AG2504P8100.SHF,210.0,15.0,0.00018540659898477155,0.0547945205479452,0.19489906787872313,0.19731210604310032,0.3775237848819019,-0.6223696080500368,-0.2448458231681349,0.2448458231681349
2025-03-06,2025-03-06T23:45:00.000000,AG2504.SHF,8054.0,15.0,AG2504C8100.SHF,134.0,AG2504P8100.SHF,181.5,15.0,0.00018481065989847716,0.052054794520547946,0.20410416722297667,0.20351792126893997,0.4648895032071812,-0.5351369190206696,-0.07024741581348842,0.07024741581348842
2025-03-07,2025-03-07T23:45:00.000000,AG2504.SHF,8005.0,15.0,AG2504C8100.SHF,104.5,AG2504P8100.SHF,199.5,15.0,0.00018698629441624365,0.049315068493150684,0.21140641361474993,0.2135600594431162,0.46496110753726055,-0.5349443546966319,-0.06998324715937138,0.06998324715937138
2025-03-08,2025-03-08T02:30:00.000000,AG2504.SHF,8015.0,15.0,AG2504C8100.SHF,101.0,AG2504P8100.SHF,177.5,15.0,0.02,0.04657534246575343,0.20624276399612423,0.2063532225787639,0.39194497301160386,-0.6078212972011495,-0.21587632418954567,0.21587632418954567
2025-03-10,2025-03-10T23:45:00.000000,AG2504.SHF,8002.0,15.0,AG2504C8100.SHF,89.5,AG2504P8100.SHF,188.0,15.0,0.00018994365482233503,0.0410958904109589,0.19664463967084883,0.19519447416067115,0.3764167044474806,-0.6236387113707392,-0.24722200692325863,0.24722200692325863
2025-03-11,2025-03-11T23:45:00.000000,AG2504.SHF,8060.0,15.0,AG2504C8100.SHF,111.0,AG2504P8100.SHF,151.0,15.0,0.00018999999999999998,0.038356164383561646,0.20347000151872635,0.20438240423798562,0.4635411763433479,-0.5364235435759447,-0.07288236723259678,0.07288236723259678
2025-03-12,2025-03-12T23:45:00.000000,AG2504.SHF,8128.0,15.0,AG2504C8100.SHF,136.0,AG2504P8100.SHF,107.0,15.0,0.0001858857142857143,0.03561643835616438,0.20530299127101898,0.20539678469300263,0.5522273923873937,-0.44776912711341915,0.10445826527397456,-0.10445826527397456
2025-03-13,2025-03-13T23:45:00.000000,AG2504.SHF,8338.0,15.0,AG2504C8100.SHF,302.0,AG2504P8100.SHF,65.0,15.0,0.00018282857142857143,0.03287671232876712,0.1982512857019901,0.196696977764368,0.7179619439618176,-0.2820853459712999,0.43587659799051764,-0.43587659799051764
2025-03-14,2025-03-14T23:45:00.000000,AG2504.SHF,8305.0,15.0,AG2504C8100.SHF,258.5,AG2504P8100.SHF,54.5,15.0,0.00018077142857142857,0.030136986301369864,0.2599267916381358,0.26198369354009615,0.7194984930530698,-0.28044150750485863,0.43905698554821115,-0.43905698554821115
2025-03-15,2025-03-15T02:30:00.000000,AG2504.SHF,8313.0,15.0,AG2504C8100.SHF,266.5,AG2504P8100.SHF,49.0,15.0,0.02,0.0273972602739726,0.23096173420548435,0.23310486793518065,0.7896571167387846,-0.21860108403770057,0.5710560327010841,-0.5710560327010841
2025-03-17,2025-03-17T23:45:00.000000,AG2504.SHF,8304.0,15.0,AG2504C8100.SHF,239.5,AG2504P8100.SHF,41.0,15.0,0.00018377142857142856,0.021917808219178082,0.24008442699909205,0.23994790315628045,0.7882092733106646,-0.2117936424445132,0.5764156308661514,-0.5764156308661514
2025-03-18,2025-03-18T23:45:00.000000,AG2504.SHF,8346.0,15.0,AG2504C8100.SHF,272.0,AG2504P8100.SHF,26.5,15.0,0.00019030000000000002,0.019178082191780823,0.22301734536886209,0.23849299311637875,0.8465668546235945,-0.16447861752863602,0.6820882370949585,-0.6820882370949585
2025-03-19,2025-03-19T23:45:00.000000,AG2504.SHF,8300.0,15.0,AG2504C8100.SHF,226.5,AG2504P8100.SHF,28.0,15.0,0.00018405,0.01643835616438356,0.2355813345313072,0.23751188367605203,0.7874294300860526,-0.21253479525096997,0.5748946348350826,-0.5748946348350826
2025-03-20,2025-03-20T23:45:00.000000,AG2505.SHF,8279.0,15.0,AG2505C8300.SHF,203.5,AG2505P8300.SHF,225.0,15.0,0.0001971678082191781,0.0958904109589041,0.2,0.2,0.46799235069726014,-0.5320076493027485,-0.06401529860548832,0.06401529860548832
2025-03-21,2025-03-21T23:45:00.000000,AG2505.SHF,8182.0,15.0,AG2505C8300.SHF,145.5,AG2505P8300.SHF,264.0,15.0,0.00019708232876712332,0.09315068493150686,0.20867552161216732,0.20931935429573054,0.4159390254133568,-0.5821039260910249,-0.1661649006776681,0.1661649006776681
2025-03-22,2025-03-22T02:30:00.000000,AG2505.SHF,8197.0,15.0,AG2505C8300.SHF,148.5,AG2505P8300.SHF,250.0,15.0,0.02,0.09041095890410959,0.19862263411283493,0.19930854484438895,0.4790192639630967,-0.5204815135967268,-0.0414622496336301,0.0414622496336301
2025-03-24,2025-03-24T23:45:00.000000,AG2505.SHF,8211.0,15.0,AG2505C8300.SHF,144.5,AG2505P8300.SHF,234.0,15.0,0.00019659520547945207,0.08493150684931507,0.19193493776023385,0.20555465891957278,0.4559599173425033,-0.5324226074298091,-0.07646269008730577,0.07646269008730577
2025-03-25,2025-03-25T23:45:00.000000,AG2505.SHF,8343.0,15.0,AG2505C8300.SHF,203.0,AG2505P8300.SHF,160.0,15.0,0.00019591624365482234,0.0821917808219178,0.19336062446236607,0.1940282687544822,0.5555837068552829,-0.44437876238404506,0.11120494447123785,-0.11120494447123785
2025-03-26,2025-03-26T23:45:00.000000,AG2505.SHF,8337.0,15.0,AG2505C8300.SHF,190.5,AG2505P8300.SHF,154.0,15.0,0.0001965928934010152,0.07945205479452055,0.18923141576349733,0.18937234312295914,0.5551693605674013,-0.44482285351522144,0.11034650705217985,-0.11034650705217985
2025-03-27,2025-03-27T23:45:00.000000,AG2505.SHF,8469.0,15.0,AG2505C8300.SHF,278.5,AG2505P8300.SHF,107.0,15.0,0.0001967522842639594,0.07671232876712329,0.18263333171606055,0.18330878965556624,0.6408611254396077,-0.3591042151833982,0.2817569102562095,-0.2817569102562095
2025-03-28,2025-03-28T23:45:00.000000,AG2505.SHF,8456.0,15.0,AG2505C8300.SHF,261.5,AG2505P8300.SHF,109.0,15.0,0.00019770862944162436,0.07397260273972603,0.19552632436156273,0.19282173484563825,0.6413387628134439,-0.35879763840692297,0.28254112440652096,-0.28254112440652096
2025-03-29,2025-03-29T02:30:00.000000,AG2505.SHF,8436.0,15.0,AG2505C8300.SHF,246.5,AG2505P8300.SHF,111.5,15.0,0.02,0.07123287671232877,0.1890654610097408,0.19326865471899504,0.6512580946871255,-0.348761611186824,0.30249648350030145,-0.30249648350030145
2025-03-31,2025-03-31T23:45:00.000000,AG2505.SHF,8401.0,15.0,AG2505C8300.SHF,228.0,AG2505P8300.SHF,131.5,15.0,0.00020468223350253808,0.06575342465753424,0.18139308199286458,0.19672356195747848,0.6400943878083966,-0.35917681942279966,0.2809175683855969,-0.2809175683855969
2025-04-01,2025-04-01T23:45:00.000000,AG2505.SHF,8393.0,15.0,AG2505C8300.SHF,227.5,AG2505P8300.SHF,135.0,15.0,0.00019191624365482235,0.06301369863013699,0.20270954236388208,0.2084051872044801,0.6408948396792673,-0.3588396026884171,0.2820552369908502,-0.2820552369908502
2025-04-02,2025-04-02T23:45:00.000000,AG2505.SHF,8412.0,15.0,AG2505C8300.SHF,237.0,AG2505P8300.SHF,126.5,15.0,0.00019024365482233502,0.06027397260273973,0.2122171351313591,0.21293797746300697,0.641116126405456,-0.3588509845458072,0.2822651418596488,-0.2822651418596488
2025-04-03,2025-04-03T15:00:00.000000,AG2505.SHF,8282.0,15.0,AG2505C8300.SHF,148.5,AG2505P8300.SHF,161.0,15.0,0.00018386142131979696,0.057534246575342465,0.21424675598740575,0.21630312412977215,0.46585049687023855,-0.5340519498537928,-0.06820145298355423,0.06820145298355423
2025-04-07,2025-04-07T23:45:00.000000,AG2505.SHF,7667.0,15.0,AG2505C8300.SHF,36.5,AG2505P8300.SHF,673.0,15.0,0.00017838578680203046,0.04657534246575343,0.19809406384825703,0.19124916046857837,0.029759795189943292,-0.9702895861354434,-0.9405297909455,0.9405297909455
2025-04-08,2025-04-08T23:45:00.000000,AG2505.SHF,7729.0,15.0,AG2505C8300.SHF,27.0,AG2505P8300.SHF,597.0,15.0,0.00018118781725888326,0.043835616438356165,0.32743940353393564,0.33634494513273233,0.16558431243284477,-0.8341839322975505,-0.6685996198647057,0.6685996198647057
2025-04-09,2025-04-09T23:45:00.000000,AG2505.SHF,7764.0,15.0,AG2505C8300.SHF,36.0,AG2505P8300.SHF,554.0,15.0,0.00018368680203045685,0.0410958904109589,0.28437627255916587,0.2814032909274102,0.13025711117753383,-0.8852754848283783,-0.7550183736508445,0.7550183736508445
2025-04-10,2025-04-10T23:45:00.000000,AG2505.SHF,7925.0,15.0,AG2505C8300.SHF,46.0,AG2505P8300.SHF,418.5,15.0,0.0001771,0.038356164383561646,0.30658446729183186,0.25119747966527933,0.2260003120764046,-0.7896544214970626,-0.563654109420658,0.563654109420658
2025-04-11,2025-04-11T23:45:00.000000,AG2505.SHF,8138.0,15.0,AG2505C8300.SHF,135.0,AG2505P8300.SHF,296.0,15.0,0.00017312857142857144,0.03561643835616438,0.2722873294353485,0.26706238642334934,0.378583618268656,-0.6216035439921631,-0.2430199257235071,0.2430199257235071
2025-04-12,2025-04-12T02:30:00.000000,AG2505.SHF,8150.0,15.0,AG2505C8300.SHF,120.0,AG2505P8300.SHF,277.0,15.0,0.02,0.03287671232876712,0.331914503276348,0.3302966779470443,0.3843965583807783,-0.6156391398433206,-0.23124258146254234,0.23124258146254234
2025-04-14,2025-04-14T23:45:00.000000,AG2505.SHF,8078.0,15.0,AG2505C8300.SHF,68.0,AG2505P8300.SHF,293.0,15.0,0.0001692857142857143,0.0273972602739726,0.30728220969438547,0.3292994371056556,0.29701236843502316,-0.692448658616774,-0.3954362901817508,0.3954362901817508
2025-04-15,2025-04-15T23:45:00.000000,AG2505.SHF,8130.0,15.0,AG2505C8300.SHF,54.0,AG2505P8300.SHF,217.0,15.0,0.00017107142857142858,0.024657534246575342,0.2845117881894111,0.2910633906722068,0.35753722302679786,-0.6235669515057963,-0.2660297284789985,0.2660297284789985
2025-04-16,2025-04-16T23:45:00.000000,AG2505.SHF,8244.0,15.0,AG2505C8300.SHF,105.0,AG2505P8300.SHF,159.0,15.0,0.00017047142857142856,0.021917808219178082,0.2332766199111938,0.21749930903315542,0.4181150881723681,-0.6050789978048817,-0.18696390963251364,0.18696390963251364
2025-04-17,2025-04-17T23:45:00.000000,AG2505.SHF,8098.0,15.0,AG2505C8300.SHF,33.5,AG2505P8300.SHF,238.5,15.0,0.0001652,0.019178082191780823,0.2679588949680328,0.26391533985733984,0.24995768637212534,-0.7636714737316487,-0.5137137873595233,0.5137137873595233
2025-04-18,2025-04-18T23:45:00.000000,AG2505.SHF,8133.0,15.0,AG2505C8300.SHF,29.0,AG2505P8300.SHF,198.0,15.0,0.00016549999999999998,0.01643835616438356,0.23128035902976987,0.2403315576910972,0.22144028764852147,-0.7521474600198046,-0.5307071723712831,0.5307071723712831
2025-04-19,2025-04-19T02:30:00.000000,AG2506.SHF,8128.0,15.0,AG2506C8100.SHF,293.5,AG2506P8100.SHF,260.0,15.0,0.02,0.10136986301369863,0.2,0.2,0.5696811822992166,-0.4303188177007817,0.13936236459843493,-0.13936236459843493
2025-04-21,2025-04-21T23:45:00.000000,AG2506.SHF,8198.0,15.0,AG2506C8100.SHF,329.5,AG2506P8100.SHF,243.5,15.0,0.00017580753424657533,0.0958904109589041,0.26285452231764783,0.27350264072418207,0.5606900844722693,-0.43866106408985467,0.12202902038241464,-0.12202902038241464
2025-04-22,2025-04-22T23:45:00.000000,AG2506.SHF,8275.0,15.0,AG2506C8100.SHF,409.0,AG2506P8100.SHF,245.5,15.0,0.00017540589041095892,0.09315068493150686,0.27517579913139345,0.2872815112024545,0.5611971600810571,-0.4380756077421647,0.12312155233889244,-0.12312155233889244
2025-04-23,2025-04-23T23:45:00.000000,AG2506.SHF,8315.0,15.0,AG2506C8100.SHF,409.0,AG2506P8100.SHF,206.0,15.0,0.0001749169863013699,0.09041095890410959,0.31573261745274067,0.32745289579033854,0.6490928529881538,-0.3502543231852854,0.2988385298028684,-0.2988385298028684
2025-04-24,2025-04-24T23:45:00.000000,AG2506.SHF,8286.0,15.0,AG2506C8100.SHF,386.5,AG2506P8100.SHF,203.0,15.0,0.00017470780821917807,0.08767123287671233,0.2927588335424661,0.3057648646086454,0.6475610820571444,-0.3517248088260024,0.295836273231142,-0.295836273231142
2025-04-25,2025-04-25T23:45:00.000000,AG2506.SHF,8209.0,15.0,AG2506C8100.SHF,318.0,AG2506P8100.SHF,215.0,15.0,0.00017470287671232876,0.08493150684931507,0.293249788582325,0.2961122226715087,0.5614808268508414,-0.4383549101191272,0.12312591673171425,-0.12312591673171425
2025-04-26,2025-04-26T02:30:00.000000,AG2506.SHF,8217.0,15.0,AG2506C8100.SHF,320.0,AG2506P8100.SHF,203.5,15.0,0.02,0.0821917808219178,0.27368056058883666,0.2801618698984384,0.5683032248220448,-0.4315215563554352,0.13678166846660955,-0.13678166846660955
2025-04-28,2025-04-28T23:45:00.000000,AG2506.SHF,8220.0,15.0,AG2506C8100.SHF,315.0,AG2506P8100.SHF,201.5,15.0,0.00017502385786802028,0.07671232876712329,0.2675397750735283,0.282463648840785,0.5592365604664461,-0.4399494082707614,0.1192871521956847,-0.1192871521956847
2025-04-29,2025-04-29T23:45:00.000000,AG2506.SHF,8235.0,15.0,AG2506C8100.SHF,344.5,AG2506P8100.SHF,209.0,15.0,0.00017518680203045686,0.07397260273972603,0.2777721244096757,0.2851308900117874,0.5711922971862997,-0.44008656807077884,0.13110572911552087,-0.13110572911552087
2025-04-30,2025-04-30T15:00:00.000000,AG2506.SHF,8182.0,15.0,AG2506C8100.SHF,318.5,AG2506P8100.SHF,243.0,15.0,0.0001753223350253807,0.07123287671232877,0.30678014948964105,0.3063325772434472,0.5607638297969803,-0.4392597065138689,0.12150412328311133,-0.12150412328311133
2025-05-06,2025-05-06T23:45:00.000000,AG2506.SHF,8253.0,15.0,AG2506C8100.SHF,272.0,AG2506P8100.SHF,120.0,15.0,0.00017351725888324873,0.0547945205479452,0.3169550010561943,0.32460161134600646,0.6452141401497411,-0.3544529133746499,0.2907612267750912,-0.2907612267750912
2025-05-07,2025-05-07T23:45:00.000000,AG2506.SHF,8151.0,15.0,AG2506C8100.SHF,200.5,AG2506P8100.SHF,151.5,15.0,0.00017231725888324875,0.052054794520547946,0.24225368529558178,0.24374192565679548,0.5555005399730325,-0.444432570303941,0.11106796966909149,-0.11106796966909149
2025-05-08,2025-05-08T23:45:00.000000,AG2506.SHF,8159.0,15.0,AG2506C8100.SHF,198.5,AG2506P8100.SHF,141.5,15.0,0.00016853604060913707,0.049315068493150684,0.23425885617733,0.23707120582461352,0.5548555489270721,-0.44502142207723844,0.10983412684983368,-0.10983412684983368
2025-05-09,2025-05-09T23:45:00.000000,AG2506.SHF,8191.0,15.0,AG2506C8100.SHF,210.0,AG2506P8100.SHF,121.0,15.0,0.0001577756345177665,0.04657534246575343,0.2317074260115623,0.23458788931369778,0.5708179227106258,-0.43505868257299213,0.13575924013763369,-0.13575924013763369
2025-05-10,2025-05-10T02:30:00.000000,AG2506.SHF,8221.0,15.0,AG2506C8100.SHF,230.0,AG2506P8100.SHF,112.0,15.0,0.02,0.043835616438356165,0.22938195407390594,0.23243259772658345,0.6470951421029482,-0.35287513695682954,0.2942200051461186,-0.2942200051461186
2025-05-12,2025-05-12T23:45:00.000000,AG2506.SHF,8133.0,15.0,AG2506C8100.SHF,165.0,AG2506P8100.SHF,131.0,15.0,0.00015629999999999998,0.038356164383561646,0.23095675244927405,0.2466766248643398,0.5534987453940492,-0.44589418752302973,0.10760455787101947,-0.10760455787101947
2025-05-13,2025-05-13T23:45:00.000000,AG2506.SHF,8199.0,15.0,AG2506C8100.SHF,191.0,AG2506P8100.SHF,96.0,15.0,0.00015465714285714286,0.03561643835616438,0.2325614413619041,0.23105603173375125,0.6395405066898823,-0.3605125164471092,0.2790279902427731,-0.2790279902427731
2025-05-14,2025-05-14T23:45:00.000000,AG2506.SHF,8073.0,15.0,AG2506C8100.SHF,102.5,AG2506P8100.SHF,131.0,15.0,0.0001526,0.03287671232876712,0.22084598168730732,0.22779959410429002,0.46355700023773216,-0.5361932895316823,-0.07263628929395016,0.07263628929395016
2025-05-15,2025-05-15T23:45:00.000000,AG2506.SHF,8092.0,15.0,AG2506C8100.SHF,110.0,AG2506P8100.SHF,117.5,15.0,0.00015272857142857143,0.030136986301369864,0.19685022607445712,0.19949269190430638,0.5068485293151206,-0.4930609754576808,0.013787553857439794,-0.013787553857439794
2025-05-16,2025-05-16T23:45:00.000000,AG2506.SHF,8042.0,15.0,AG2506C8100.SHF,72.5,AG2506P8100.SHF,130.5,15.0,0.0001569,0.0273972602739726,0.2032957883179188,0.20246780857443808,0.39554527142271156,-0.6058158109078544,-0.21027053948514285,0.21027053948514285
2025-05-17,2025-05-17T02:30:00.000000,AG2506.SHF,8069.0,15.0,AG2506C8100.SHF,77.0,AG2506P8100.SHF,109.5,15.0,0.02,0.024657534246575342,0.1857612815499306,0.18583019584417337,0.46807999063030803,-0.5319203520044048,-0.06384036137409677,0.06384036137409677
2025-05-19,2025-05-19T23:45:00.000000,AG2506.SHF,8101.0,15.0,AG2506C8100.SHF,77.0,AG2506P8100.SHF,78.0,15.0,0.0001562,0.019178082191780823,0.17698579937219622,0.18784721404314036,0.5049222390934377,-0.49478149856302067,0.010140740530417025,-0.010140740530417025
2025-05-20,2025-05-20T23:45:00.000000,AG2506.SHF,8197.0,15.0,AG2506C8100.SHF,137.0,AG2506P8100.SHF,42.5,15.0,0.00015481666666666667,0.01643835616438356,0.1713496538996696,0.17588732212781905,0.7155721695596451,-0.2843299136146111,0.431242255945034,-0.431242255945034
2025-05-21,2025-05-21T23:45:00.000000,AG2507.SHF,8286.0,15.0,AG2507C8300.SHF,226.0,AG2507P8300.SHF,233.5,15.0,0.00016164726027397263,0.09315068493150686,0.2,0.2,0.4693562834789319,-0.5306437165210647,-0.0612874330421328,0.0612874330421328
2025-05-22,2025-05-22T23:45:00.000000,AG2507.SHF,8220.0,15.0,AG2507C8300.SHF,165.5,AG2507P8300.SHF,250.0,15.0,0.00016141465753424656,0.09041095890410959,0.23084246858954427,0.2245053781569004,0.46944617861371013,-0.5309315859054935,-0.06148540729178337,0.06148540729178337
2025-05-23,2025-05-23T23:45:00.000000,AG2507.SHF,8261.0,15.0,AG2507C8300.SHF,179.0,AG2507P8300.SHF,212.0,15.0,0.00016118068493150683,0.08767123287671233,0.20443075396120547,0.20911142528057097,0.4676841291584856,-0.5320415487857589,-0.06435741962727332,0.06435741962727332
2025-05-24,2025-05-24T02:30:00.000000,AG2507.SHF,8280.0,15.0,AG2507C8300.SHF,188.5,AG2507P8300.SHF,200.0,15.0,0.02,0.08493150684931507,0.20177150435745717,0.1957358250021934,0.47877960167765055,-0.5212158921055307,-0.04243629042788011,0.04243629042788011
2025-05-26,2025-05-26T23:45:00.000000,AG2507.SHF,8258.0,15.0,AG2507C8300.SHF,137.5,AG2507P8300.SHF,180.0,15.0,0.00016185583756345178,0.07945205479452055,0.1986935944855213,0.20451105512678625,0.4667803764028429,-0.5328952498910521,-0.06611487348820916,0.06611487348820916
2025-05-27,2025-05-27T23:45:00.000000,AG2507.SHF,8196.0,15.0,AG2507C8300.SHF,102.0,AG2507P8300.SHF,210.5,15.0,0.0001621802030456853,0.07671232876712329,0.1687362038344145,0.16939013347029688,0.37775238552939167,-0.6222134844541286,-0.24446109892473694,0.24446109892473694
2025-05-28,2025-05-28T23:45:00.000000,AG2507.SHF,8192.0,15.0,AG2507C8300.SHF,100.0,AG2507P8300.SHF,216.0,15.0,0.00016262385786802033,0.07397260273972603,0.16237820781767365,0.1677059588581324,0.3772647336141995,-0.6224624567267971,-0.24519772311259763,0.24519772311259763
