trade_date,bar_ts,nav,margin_by_future,cash,pnl,pnl_future,pnl_call,pnl_put,pnl_option,cash_future,cash_call,cash_put,cash_option,nav_future,nav_call,nav_put,nav_option,capital_used,capital_future,capital_call,capital_put,capital_option,future_ts_code,call_ts_code,put_ts_code,fee,fee_future,fee_call,fee_put,fee_option,slippage,theta_loss,name
2025-01-24,2025-01-24T15:00:00.000000,999233.0699789842,4140.039022177899,988626.6929548328,-113.46015146507443,198.51462043983798,263.97156971785904,-575.9463416227715,-311.9747719049124,160.13376145560545,0.0,0.0,0.0,198.4860467248913,263.97156971785904,-575.9463416227715,-311.9747719049124,,4140.039022177899,2250.6640781484516,4215.673923824917,6466.338001973369,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,0.028573714946680807,0.028573714946680807,0.0,0.0,0.0,0.005714171572177777,-138.26768854553904,mtm
2025-01-27,2025-01-27T15:00:00.000000,998808.4904801477,6780.702720418381,985650.2557933232,-415.6138662533467,-326.80783068590364,-734.3919664095282,645.5859308420852,-88.80603556744302,-2976.437161509589,0.0,0.0,0.0,-335.7734632691064,-734.3919664095282,645.5859308420852,-88.80603556744302,,6780.702720418381,1516.2721117389235,4861.259854667002,6377.531966405926,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,8.965632583202762,8.965632583202762,0.0,0.0,0.0,1.7929472219191354,-421.8722845361334,mtm
2025-02-05,2025-02-05T15:00:00.000000,1000577.835776057,5513.862361789604,989312.4236891121,1811.5412993943496,2437.5235406451197,2791.921394882458,-3417.903636133228,-625.9822412507697,3662.1678957888707,0.0,0.0,0.0,2395.327537160093,2791.921394882458,-3417.903636133228,-625.9822412507697,,5513.862361789604,4308.193506621382,1443.356218533775,5751.549725155157,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,42.19600348502686,42.19600348502686,0.0,0.0,0.0,8.44004470147019,-1169.6596312723486,mtm
2025-02-06,2025-02-06T15:00:00.000000,1000972.967437854,5146.154998587916,989965.2954482721,396.2178896591742,286.2506238204631,-417.46474084025806,527.4320066789692,109.96726583871111,652.8717591600507,0.0,0.0,0.0,285.16439595836346,-417.46474084025806,527.4320066789692,109.96726583871111,,5146.154998587916,3890.728765781124,1970.7882252127442,5861.516990993869,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,1.0862278620996497,1.0862278620996497,0.0,0.0,0.0,0.21722385003478548,-190.34239735903327,mtm
2025-02-07,2025-02-07T15:00:00.000000,1000605.7673792139,5128.2343807470925,989919.0281105901,-367.1082719581168,-64.09616884086276,-38.9960191298448,-264.0160839874093,-303.01210311725407,-46.26733768207039,0.0,0.0,0.0,-64.18795552289437,-38.9960191298448,-264.0160839874093,-303.01210311725407,,5128.2343807470925,3851.732746651279,1706.772141225335,5558.504887876614,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,0.09178668203161744,0.09178668203161744,0.0,0.0,0.0,0.018355500856232946,-220.01246971703205,mtm
2025-02-10,2025-02-10T15:00:00.000000,999864.1099948124,5075.7308977986895,989950.0946741588,-741.4717460885797,-21.251281066709083,-325.99260947031695,-394.2278555515537,-720.2204650218707,31.066563568768455,0.0,0.0,0.0,-21.436919379634507,-325.99260947031695,-394.2278555515537,-720.2204650218707,,5075.7308977986895,3525.740137180962,1312.5442856737814,4838.284422854744,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,0.18563831292542238,0.18563831292542238,0.0,0.0,0.0,0.037123950190060234,-652.4791902759646,mtm
2025-02-11,2025-02-11T15:00:00.000000,1000276.1916765405,1957.3490854345125,993419.8176879026,422.2954921856342,361.5550118370264,-611.2240396161721,671.9645199647799,60.740480348607775,3469.723013743658,0.0,0.0,0.0,351.3412013794816,-611.2240396161721,671.9645199647799,60.740480348607775,,1957.3490854345125,2914.51609756479,1984.5088056385614,4899.024903203352,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,10.213810457544817,10.213810457544817,0.0,0.0,0.0,2.0425578357248044,-226.10622055600635,mtm
2025-02-12,2025-02-12T15:00:00.000000,1000123.6889450566,1943.5202675304802,993448.3564914699,-152.46401051491378,14.748706632234386,-151.15720638852935,-16.055510758618823,-167.21271714714817,28.538803567338075,0.0,0.0,0.0,14.709985663305726,-151.15720638852935,-16.055510758618823,-167.21271714714817,,1943.5202675304802,2763.358891176261,1968.4532948799424,4731.812186056203,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,0.03872096892865919,0.03872096892865919,0.0,0.0,0.0,0.007743419443785222,-276.1719968253642,mtm
2025-02-13,2025-02-13T15:00:00.000000,999792.3270970829,5041.2199062688205,990232.8690690831,-321.0886388722246,-107.51457454699788,388.24780194631455,-601.8218662715412,-213.5740643252267,-3215.4874223868783,0.0,0.0,0.0,-117.78778364853753,388.24780194631455,-601.8218662715412,-213.5740643252267,,5041.2199062688205,3151.606693122575,1366.6314286084012,4518.238121730976,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,10.273209101539653,10.273209101539653,0.0,0.0,0.0,2.0548473050370957,-290.2872853174747,mtm
2025-02-14,2025-02-14T15:00:00.000000,1000395.6568637572,12914.25109114775,981382.6037270476,629.0975183278426,-951.4664055032698,2492.911429471615,-912.3475056405025,1580.5639238311126,-8850.265342035696,0.0,0.0,0.0,-977.2341571567682,2492.911429471615,-912.3475056405025,1580.5639238311126,,12914.25109114775,5644.518122594191,454.2839229678988,6098.802045562089,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,25.76775165349841,25.76775165349841,0.0,0.0,0.0,5.1540657372729,-275.9860348326695,mtm
2025-02-17,2025-02-17T15:00:00.000000,1000721.2527882266,4994.746814554365,991783.0017611913,350.7497333341796,2506.047566415191,-2877.817388611876,722.5195555308649,-2155.297833081011,10400.398034143753,0.0,0.0,0.0,2480.8937575503687,-2877.817388611876,722.5195555308649,-2155.297833081011,,4994.746814554365,2766.700733982314,1176.8034784987638,3943.504212481078,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,25.153808864822306,25.153808864822306,0.0,0.0,0.0,5.030258747087092,-573.330566782661,mtm
2025-02-18,2025-02-18T15:00:00.000000,1001160.1734860314,7883.238149111574,988643.7916664334,448.43173995288385,-241.20771805253747,779.8779331665384,-90.23847516111708,689.6394580054213,-3139.2100947578897,0.0,0.0,0.0,-250.718760200681,779.8779331665384,-90.23847516111708,689.6394580054213,,7883.238149111574,3546.578667148852,1086.5650033376467,4633.143670486499,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,9.511042148143536,9.511042148143536,0.0,0.0,0.0,1.902398669494442,-385.8895667241984,mtm
2025-02-19,2025-02-19T15:00:00.000000,1000233.6491688843,0.0,1000233.6491688845,-898.0285782218747,-345.44759196729314,121.18494730264302,-673.7659335572246,-552.5809862545816,7511.335099561178,3665.9297326442697,412.5926702455318,4078.5224028898015,-371.90304955039613,119.35106549541727,-673.9723330921148,-554.6212675966975,,,,,,AG2503.SHF,AG2503C7900.SHF,AG2503P7900.SHF,28.49573892521896,26.455457583103,1.8338818072257477,0.206399534890211,2.040281342115959,5.290562460375872,-463.28166114788297,close
2025-02-19,2025-02-19T15:00:00.000000,1000222.178332649,2231.3233926286985,989924.67175389,0.0,0.0,0.0,0.0,0.0,-2238.7611372707943,-4275.2104104517775,-3795.005867271908,-8070.216277723685,-7.437744642095661,-2.1365369367575098,-1.8965546563078002,-4.0330915930653095,10297.50657875932,2231.3233926286985,4273.07387351502,3793.1093126156,8066.18318613062,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,11.47083623516097,7.437744642095661,2.1365369367575098,1.8965546563078002,4.0330915930653095,1.4876976981882137,0.0,open
2025-02-20,2025-02-20T15:00:00.000000,1000128.3603533785,2228.8244540212795,989899.7056065325,-93.79443963228843,-27.44154632665306,79.32946449638081,-145.68235780201618,-66.35289330563538,-24.966147357531003,0.0,0.0,0.0,-27.465085964949953,79.32946449638081,-145.68235780201618,-66.35289330563538,,2228.8244540212795,4352.403338011401,3647.426954813584,7999.830292824985,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,0.023539638296893938,0.023539638296893938,0.0,0.0,0.0,0.004707456913686856,-172.66271959712455,mtm
2025-02-21,2025-02-21T15:00:00.000000,1000122.1053556369,996.2543584911128,991210.2727938264,-2.187467170816717,82.06462233442593,-379.6225960587867,295.37050655354403,-84.25208950524268,1310.5671872938906,0.0,0.0,0.0,77.9970917637237,-379.6225960587867,295.37050655354403,-84.25208950524268,,996.2543584911128,3972.7807419526134,3942.797461367128,7915.578203319741,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,4.0675305707022265,4.0675305707022265,0.0,0.0,0.0,0.8134247716631737,-176.04093001827238,mtm
2025-02-24,2025-02-24T15:00:00.000000,999968.3045856218,1034.317978644627,991177.7419182752,-147.03834375815802,12.295170859254643,-192.17774732109405,32.84423270368137,-159.33351461741267,-32.5308755511904,0.0,0.0,0.0,5.53274460232368,-192.17774732109405,32.84423270368137,-159.33351461741267,,1034.317978644627,3780.6029946315193,3975.6416940708095,7756.244688702329,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,6.762426256930963,6.762426256930963,0.0,0.0,0.0,1.352350016383868,-543.1610816045719,mtm
2025-02-25,2025-02-25T15:00:00.000000,999645.6161601405,1049.500704054374,991102.798579962,-322.6079733322868,-59.68016075448132,-656.4482284112455,393.52041583344004,-262.92781257780547,-74.9433383133128,0.0,0.0,0.0,-59.76061290356576,-656.4482284112455,393.52041583344004,-262.92781257780547,,1049.500704054374,3124.154766220274,4369.1621099042495,7493.316876124523,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,0.08045214908443503,0.08045214908443503,0.0,0.0,0.0,0.016088820934793177,-195.63218317640192,mtm
2025-02-26,2025-02-26T15:00:00.000000,999044.944617916,4200.691494768506,987842.4459527668,-590.1182637127247,-98.60855796931992,-1093.1932068231376,601.6835010797329,-491.50970574340477,-3260.352627195245,0.0,0.0,0.0,-109.16183648111291,-1093.1932068231376,601.6835010797329,-491.50970574340477,,4200.691494768506,2030.9615593971362,4970.845610983983,7001.807170381118,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,10.553278511793001,10.553278511793001,0.0,0.0,0.0,2.1104446578924456,-193.3866476070702,mtm
2025-02-27,2025-02-27T15:00:00.000000,998414.019612003,4245.4766820763125,987783.333438946,-630.7686357685857,-14.170956368494416,-338.3273435002577,-278.2703358998336,-616.5976794000912,-59.11251382072532,0.0,0.0,0.0,-14.327326512919166,-338.3273435002577,-278.2703358998336,-616.5976794000912,,4245.4766820763125,1692.6342158968785,4692.575275084148,6385.209490981027,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,0.1563701444247497,0.1563701444247497,0.0,0.0,0.0,0.03127090179476902,-169.34121922132888,mtm
2025-02-28,2025-02-28T15:00:00.000000,998311.7981859406,7117.732907924612,984733.0496746112,-92.56304564539698,-168.36915806949827,-314.5446486732382,390.3507610973395,75.80611242410129,-3050.283764334785,0.0,0.0,0.0,-178.02753848648524,-314.5446486732382,390.3507610973395,75.80611242410129,,7117.732907924612,1378.0895672236402,5082.926036181489,6461.015603405129,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,9.658380416986981,9.658380416986981,0.0,0.0,0.0,1.9314829351027838,-158.1020122505749,mtm
2025-03-03,2025-03-03T15:00:00.000000,997957.6277854025,7178.207218100702,984896.0347729793,-354.0806052835491,223.54920379875983,-11.461439947254917,-566.168369135054,-577.629809082309,162.9850983681086,0.0,0.0,0.0,223.4594085441991,-11.461439947254917,-566.168369135054,-577.629809082309,,7178.207218100702,1366.6281272763854,4516.757667046434,5883.3857943228195,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,0.08979525456073373,0.08979525456073373,0.0,0.0,0.0,0.01795725518662262,-431.30130102821374,mtm
2025-03-04,2025-03-04T15:00:00.000000,998068.4555488554,4305.77862103891,988049.8500909721,120.54327701219864,291.10223449039444,278.651497127614,-449.21045460580984,-170.55895747819585,3153.8153179928263,0.0,0.0,0.0,281.3867209310344,278.651497127614,-449.21045460580984,-170.55895747819585,,4305.77862103891,1645.2796244039994,4067.547212440624,5712.826836844623,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,9.715513559360012,9.715513559360012,0.0,0.0,0.0,1.9432970415748487,-152.25559412494917,mtm
2025-03-05,2025-03-05T15:00:00.000000,997831.7963502088,4351.011220820672,988181.7684575239,-236.59990810910028,177.21025687090975,156.7188314167727,-570.5289963967828,-413.8101649800101,131.91836655165193,0.0,0.0,0.0,177.1509663334135,156.7188314167727,-570.5289963967828,-413.8101649800101,,4351.011220820672,1801.998455820772,3497.0182160438417,5299.016671864614,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,0.05929053749626384,0.05929053749626384,0.0,0.0,0.0,0.01185692180707623,-178.09625206026226,mtm
2025-03-06,2025-03-06T15:00:00.000000,997783.9301254645,1238.812219451692,991541.2955217212,-37.36622731845432,257.8280602541705,388.6947071856559,-683.8889947582807,-295.1942875726248,3359.5270641973057,0.0,0.0,0.0,247.3280628283253,388.6947071856559,-683.8889947582807,-295.1942875726248,,1238.812219451692,2190.6931630064278,2813.129221285561,5003.822384291989,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,10.499997425845201,10.499997425845201,0.0,0.0,0.0,2.1002095061198873,-179.03067932705477,mtm
2025-03-07,2025-03-07T15:00:00.000000,997951.9004634627,1224.8769630049546,991544.9392978852,168.0116642885431,-10.250153992413324,14.122027613014865,164.13979066794155,178.26181828095642,3.643776163990138,0.0,0.0,0.0,-10.291480282747274,14.122027613014865,164.13979066794155,178.26181828095642,,1224.8769630049546,2204.815190619443,2977.2690119535027,5182.084202572945,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,0.04132629033395079,0.04132629033395079,0.0,0.0,0.0,0.008266084675256517,-192.28669513212708,mtm
2025-03-10,2025-03-10T15:00:00.000000,997580.071894397,1254.4466599029354,991523.3938667349,-371.7348794592627,8.117955354216368,-133.73687009356416,-246.1159647199149,-379.85283481347903,-21.54543115020747,0.0,0.0,0.0,8.024265747773276,-133.73687009356416,-246.1159647199149,-379.85283481347903,,1254.4466599029354,2071.0783205258786,2731.1530472335876,4802.231367759467,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,0.09368960644309214,0.09368960644309214,0.0,0.0,0.0,0.018736047683842735,-629.90387166934,mtm
2025-03-11,2025-03-11T15:00:00.000000,997656.3455993647,4379.511731912728,988323.5236258415,86.72276981087072,-64.35610404035896,-389.4152005022057,540.4940743534354,151.07887385122967,-3199.8702408933423,0.0,0.0,0.0,-74.80516888355032,-389.4152005022057,540.4940743534354,151.07887385122967,,4379.511731912728,1681.663120023673,3271.647121587023,4953.310241610696,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,10.449064843191358,10.449064843191358,0.0,0.0,0.0,2.0896040082371283,-234.7863731758484,mtm
2025-03-12,2025-03-12T15:00:00.000000,997362.4838441418,1286.5722072595995,991687.2171562971,-283.4142895143061,281.2014715109926,295.1402893152574,-859.7560503405562,-564.6157610252988,3363.693530455478,0.0,0.0,0.0,270.7540058023499,295.1402893152574,-859.7560503405562,-564.6157610252988,,1286.5722072595995,1976.8034093389304,2411.8910712464667,4388.694480585397,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,10.447465708642664,10.447465708642664,0.0,0.0,0.0,2.089702111939704,-240.9992989552287,mtm
2025-03-13,2025-03-13T15:00:00.000000,997366.34073999,1951.265032573959,991075.4687519907,14.68156800575457,63.769093165522705,425.4774771874469,-474.565002347215,-49.08752515976812,-611.7484043064101,0.0,0.0,0.0,52.9444210079494,425.4774771874469,-474.565002347215,-49.08752515976812,,1951.265032573959,2402.2808865263773,1937.3260688992518,4339.606955425629,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,10.8246721575733,10.8246721575733,0.0,0.0,0.0,2.1651509466101304,-249.44478403003762,mtm
2025-03-14,2025-03-14T15:00:00.000000,997871.3236830321,10873.661366537595,981760.3089250128,534.5426804376127,-363.2037556186961,2151.4644238915853,-1253.7179878352765,897.7464360563088,-9315.159826977922,0.0,0.0,0.0,-392.76349301428667,2151.4644238915853,-1253.7179878352765,897.7464360563088,,10873.661366537595,4553.745310417962,683.6080810639753,5237.353391481937,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,29.559737395590556,29.559737395590556,0.0,0.0,0.0,5.912538732996682,-267.69885387131956,mtm
2025-03-17,2025-03-17T15:00:00.000000,997883.1288236169,9822.629810740913,983016.1128603606,15.211729043777098,208.17896800998784,-276.5437297005178,83.57649073430707,-192.96723896621074,1255.8039353477404,0.0,0.0,0.0,204.772379551058,-276.5437297005178,83.57649073430707,-192.96723896621074,,9822.629810740913,4277.201580717445,767.1845717982824,5044.386152515727,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,3.4065884589298294,3.4065884589298294,0.0,0.0,0.0,0.6812495668288976,-622.9705885378,mtm
2025-03-18,2025-03-18T15:00:00.000000,998005.0276052932,10872.301715630414,981837.2913152819,125.34138855970286,-125.7070333058324,242.6139237160504,8.434498149484853,251.04842186553526,-1178.8215450787611,0.0,0.0,0.0,-129.1496401892601,242.6139237160504,8.434498149484853,251.04842186553526,,10872.301715630414,4519.815504433495,775.6190699477672,5295.434574381263,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,3.4426068834277266,3.4426068834277266,0.0,0.0,0.0,0.6885902357083962,-290.5849330600008,mtm
2025-03-19,2025-03-19T15:00:00.000000,997551.2983746752,10848.249619747372,981809.1418506566,-453.6157613889664,-52.08809127921373,-152.87191439935924,-248.65575571039344,-401.52767010975265,-28.14946462519567,0.0,0.0,0.0,-52.201560508237726,-152.87191439935924,-248.65575571039344,-401.52767010975265,,10848.249619747372,4366.943590034136,526.9633142373738,4893.90690427151,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,0.11346922902399867,0.11346922902399867,0.0,0.0,0.0,0.022691576647144263,-347.2312797391868,mtm
2025-03-20,2025-03-20T15:00:00.000000,997331.4519645494,0.0,997331.4519645497,-181.54576312018077,216.35481297385203,-386.4613080315482,-11.439268062484622,-397.90057609403283,11028.551788879628,3978.4920408615862,515.2662841518016,4493.758325013388,180.30216913225505,-388.4515491725495,-11.697030085572067,-400.1485792581216,,,,,,AG2504.SHF,AG2504C8100.SHF,AG2504P8100.SHF,38.30064700568573,36.052643841596996,1.9902411410012937,0.25776202308744456,2.2480031640887383,7.209807787539184,-322.03223983918355,close
2025-03-20,2025-03-20T15:00:00.000000,997320.1592004277,2242.1274210614415,987440.0196765099,0.0,0.0,0.0,0.0,0.0,-2249.6011791316464,-4173.576113615807,-3468.2549952925633,-7641.83110890837,-7.473758070204806,-2.0857451842157957,-1.7332608672126752,-3.819006051428471,9880.139523918384,2242.1274210614415,4171.490368431591,3466.5217344253506,7638.012102856942,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,11.292764121633276,7.473758070204806,2.0857451842157957,1.7332608672126752,3.819006051428471,1.4949011041503544,0.0,open
2025-03-21,2025-03-21T15:00:00.000000,997545.1547101014,1078.7878026890976,988859.2722035557,235.93328330365114,266.85068230328864,-1132.9497891645246,1102.0323901648871,-30.9173989996375,1419.2525270457124,0.0,0.0,0.0,255.91290867336843,-1132.9497891645246,1102.0323901648871,-30.9173989996375,,1078.7878026890976,3038.5405792670667,4568.554124590238,7607.094703857305,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,10.937773629920189,10.937773629920189,0.0,0.0,0.0,2.1873359923829434,-158.32335969308517,mtm
2025-03-24,2025-03-24T15:00:00.000000,996719.2137514501,1146.1969208801454,988828.4987703494,-825.7346844124543,36.841959223563784,-116.33229839235909,-746.2443452436589,-862.576643636018,-30.773433206411106,0.0,0.0,0.0,36.635684984636704,-116.33229839235909,-746.2443452436589,-862.576643636018,,1146.1969208801454,2922.2082808747077,3822.3097793465786,6744.518060221286,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,0.20627423892708202,0.20627423892708202,0.0,0.0,0.0,0.04125072271317131,-482.35971787287224,mtm
2025-03-25,2025-03-25T15:00:00.000000,996612.7699736177,1154.2534992476722,988820.4153367208,-106.41692257111316,0.0,-53.180166414047534,-53.23675615706563,-106.41692257111316,-8.083433628751843,0.0,0.0,0.0,-0.026855261225089303,-53.180166414047534,-53.23675615706563,-106.41692257111316,,1154.2534992476722,2869.02811446066,3769.073023189513,6638.101137650174,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,0.026855261225089303,0.026855261225089303,0.0,0.0,0.0,0.005370515193501926,-157.4932421891191,mtm
2025-03-26,2025-03-26T15:00:00.000000,996148.6687411041,2126.227724904985,987942.0367491427,-453.1147787083296,104.58209188445174,561.15353649708,-1118.8504070898614,-557.6968705927814,-878.3785875781505,0.0,0.0,0.0,93.59563807916221,561.15353649708,-1118.8504070898614,-557.6968705927814,,2126.227724904985,3430.18165095774,2650.2226160996515,6080.404267057392,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,10.98645380528953,10.98645380528953,0.0,0.0,0.0,2.1975105121078835,-160.2110999807013,mtm
2025-03-27,2025-03-27T15:00:00.000000,996237.5700270938,2134.2408182129507,987923.8179356814,88.922904759261,-10.18410138382126,94.55769142697193,4.549314716110331,99.10700614308226,-18.218813461326818,0.0,0.0,0.0,-10.205720153360973,94.55769142697193,4.549314716110331,99.10700614308226,,2134.2408182129507,3524.739342384712,2654.771930815762,6179.5112732004745,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,0.021618769539713294,0.021618769539713294,0.0,0.0,0.0,0.0043241863265791715,-151.98644809862856,mtm
2025-03-28,2025-03-28T15:00:00.000000,996090.0144797754,5436.6334847931985,984372.1831066972,-136.66673652120153,-238.353351606847,1100.88504148611,-999.1984264004644,101.68661508564549,-3551.6348289842263,0.0,0.0,0.0,-249.24216240397865,1100.88504148611,-999.1984264004644,101.68661508564549,,5436.6334847931985,4625.6243838708215,1655.5735044152975,6281.1978882861185,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,10.888810797131649,10.888810797131649,0.0,0.0,0.0,2.1779799574219676,-159.87307403680944,mtm
2025-03-31,2025-03-31T15:00:00.000000,996010.3269875896,5431.495103838281,984377.3007349308,-79.66673946456609,-0.0,-43.38010589486743,-36.286633569698665,-79.66673946456609,5.117628233599854,0.0,0.0,0.0,-0.02075272131806634,-43.38010589486743,-36.286633569698665,-79.66673946456609,,5431.495103838281,4582.244277975954,1619.286870845599,6201.531148821553,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,0.02075272131806634,0.02075272131806634,0.0,0.0,0.0,0.0041501292506880005,-448.67425815001536,mtm
2025-04-01,2025-04-01T15:00:00.000000,996165.5461299636,5391.116603541925,984754.2271763545,155.2564437997557,336.5852425530368,-683.3236738182654,501.99487506498434,-181.3287987532811,376.92644142369375,0.0,0.0,0.0,336.5479411273378,-683.3236738182654,501.99487506498434,-181.3287987532811,,5391.116603541925,3898.920604157689,2121.281745910583,6020.202350068272,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,0.03730142569895989,0.03730142569895989,0.0,0.0,0.0,0.007461031242911317,-166.10889226418692,mtm
2025-04-02,2025-04-02T15:00:00.000000,996210.8820992825,2120.052266796163,988146.8030333153,56.17692868780284,132.3524795840234,-266.9582969076931,190.78274601147257,-76.17555089622056,3392.575856960869,0.0,0.0,0.0,121.51152021510744,-266.9582969076931,190.78274601147257,-76.17555089622056,,2120.052266796163,3631.962307249996,2312.064491922056,5944.026799172052,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,10.840959368915959,10.840959368915959,0.0,0.0,0.0,2.1679750762743684,-177.59999532443814,mtm
2025-04-03,2025-04-03T15:00:00.000000,996163.9616239271,1226.3751963647778,989208.0055495924,-35.855021524228164,178.59089967683676,-902.2055865003731,687.7596652993082,-214.44592120106495,1061.202516277069,0.0,0.0,0.0,167.5254458456837,-902.2055865003731,687.7596652993082,-214.44592120106495,,1226.3751963647778,2729.7567207496227,2999.8241572213637,5729.580877970986,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,11.06545383115307,11.06545383115307,0.0,0.0,0.0,2.2128694792824835,-195.01280981870764,mtm
2025-04-07,2025-04-07T15:00:00.000000,1000360.2052072303,15436.492505323338,974282.9197558383,4243.944308243023,-667.2677598557377,-2613.9812854772968,7525.193353576058,4911.212068098761,-14925.085793754142,0.0,0.0,0.0,-714.9684847955821,-2613.9812854772968,7525.193353576058,4911.212068098761,,15436.492505323338,115.77543527232608,10525.017510797421,10640.792946069747,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,47.7007249398444,47.7007249398444,0.0,0.0,0.0,9.53919106885714,-800.88992602762,mtm
2025-04-08,2025-04-08T15:00:00.000000,1001992.6725286847,11485.024332505485,979221.8535234745,1646.1291056975924,1001.1273790614866,880.4546029981994,-235.45287636209366,645.0017266361058,4938.933767636126,0.0,0.0,0.0,987.4655948182723,880.4546029981994,-235.45287636209366,645.0017266361058,,11485.024332505485,996.2300382705256,10289.564634435328,11285.794672705853,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,13.661784243214361,13.661784243214361,0.0,0.0,0.0,2.732630111654141,-52.11778049830446,mtm
2025-04-09,2025-04-09T15:00:00.000000,1001534.7787762621,9598.304735018892,981839.7422608314,-451.23581044808964,737.8270818448216,-42.925921369535835,-1146.1369709233754,-1189.0628922929113,2617.8887373568914,0.0,0.0,0.0,731.169139870298,-42.925921369535835,-1146.1369709233754,-1189.0628922929113,,9598.304735018892,953.3041169009897,9143.427663511953,10096.731780412943,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,6.657941974523633,6.657941974523633,0.0,0.0,0.0,1.3317215670606353,-227.26692999498317,mtm
2025-04-10,2025-04-10T15:00:00.000000,1001433.3698311645,7138.986572316703,986072.656652106,-92.31996441819047,1782.6852092518,687.1203665561442,-2562.1255402261345,-1875.0051736699902,4232.914391274616,0.0,0.0,0.0,1773.5962285724272,687.1203665561442,-2562.1255402261345,-1875.0051736699902,,7138.986572316703,1640.4244834571339,6581.302123285817,8221.726606742952,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,9.088980679372733,9.088980679372733,0.0,0.0,0.0,1.817977933666934,-233.74820136477314,mtm
2025-04-11,2025-04-11T15:00:00.000000,1001039.6786960412,7165.47231958702,986016.2117169563,-393.59267724133895,-29.86072999736905,-220.01166080015872,-143.72028644381118,-363.7319472439699,-56.44493514959405,0.0,0.0,0.0,-29.959187879277046,-220.01166080015872,-143.72028644381118,-363.7319472439699,,7165.47231958702,1420.412822656975,6437.581836842007,7857.9946594989815,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,0.09845788190799655,0.09845788190799655,0.0,0.0,0.0,0.019689607420844094,-325.32939331598664,mtm
2025-04-14,2025-04-14T15:00:00.000000,1000090.2785238426,6733.74649709582,987165.7673930221,-947.6060866391704,719.6239391339732,62.38647024328955,-1729.616496016433,-1667.2300257731436,1149.5556760657287,0.0,0.0,0.0,717.8298535745284,62.38647024328955,-1729.616496016433,-1667.2300257731436,,6733.74649709582,1482.7992929002648,4707.965340825574,6190.764633725838,AG2505.SHF,AG2505C8300.SHF,AG2505P8300.SHF,1.7940855594446958,1.7940855594446958,0.0,0.0,0.0,0.3588529971887,-985.3762918862902,mtm
